stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.749,-4.569,-3.054,-1.231,-1.302,-0.562,-0.656,0.525,-1.992,3911871649.422,-0.164
norefined,2,0.259,-4.606,-3.067,-1.258,-1.333,-0.596,-0.681,0.458,-2.019,2253125127.165,-0.056
norefined,3,-0.234,-4.653,-3.026,-1.265,-1.343,-0.614,-0.677,0.405,-2.022,1640988187.991,0.050
norefined,4,-0.722,-4.691,-2.943,-1.248,-1.318,-0.604,-0.662,0.364,-1.994,1027415992.122,0.154
norefined,5,-1.189,-4.736,-2.866,-1.224,-1.253,-0.565,-0.609,0.314,-1.886,695743361.453,0.251
norefined,6,-1.552,-4.843,-2.760,-1.096,-1.187,-0.483,-0.516,0.275,-1.645,641764939.609,0.320
norefined,7,-1.095,-4.969,-2.838,-1.055,-1.205,-0.440,-0.452,0.312,-1.544,577293954.589,0.220
norefined,8,-1.481,-5.055,-2.715,-0.949,-1.135,-0.377,-0.347,0.263,-1.331,527798710.206,0.293
norefined,9,-1.014,-5.160,-2.798,-0.905,-1.147,-0.337,-0.294,0.302,-1.257,485140257.553,0.196
norefined,10,-1.438,-5.213,-2.673,-0.822,-1.083,-0.286,-0.207,0.248,-1.091,459200727.575,0.276
refined,11,-1.438,-5.213,-2.673,-0.822,-1.083,-0.286,-0.207,0.248,-1.091,459200727.575,0.276
refined,12,-0.188,-3.033,-1.524,0.453,0.517,0.444,0.669,-0.241,0.776,1670865295.114,0.062
refined,13,-0.324,-2.233,-0.960,-0.416,-0.030,0.063,0.160,0.076,0.205,266618140.655,0.145
refined,14,-0.617,-3.871,-1.859,-0.385,-0.047,0.158,0.308,0.054,0.162,167252137.051,0.159
refined,15,-1.008,-5.850,-3.081,-0.296,0.040,0.255,0.547,0.042,0.072,138099843.309,0.172
refined,16,-1.111,-6.400,-3.384,-0.236,0.047,0.166,0.594,0.130,0.121,136097676.663,0.174
refined,17,-1.142,-6.592,-3.472,-0.256,0.061,0.137,0.590,0.159,0.162,135932035.918,0.173
refined,18,-1.151,-6.646,-3.496,-0.261,0.064,0.126,0.586,0.170,0.176,135913791.888,0.173
refined,19,-1.155,-6.670,-3.507,-0.264,0.066,0.123,0.585,0.174,0.180,135911885.226,0.173
refined,20,-1.156,-6.675,-3.509,-0.264,0.066,0.122,0.585,0.175,0.182,135911686.977,0.173
