stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.049,"[-1.841, -0.258]",0.791,-2.212,0.030
norefined,c,-7.558,"[-12.895, -2.22]",5.338,-2.362,0.021
norefined,s,-4.001,"[-6.598, -1.405]",2.597,-2.570,0.012
norefined,k0,-0.020,"[-1.001, 0.962]",0.982,-0.033,0.973
norefined,k1,-0.123,"[-1.111, 0.865]",0.988,-0.207,0.837
norefined,k2,-0.740,"[-1.586, 0.105]",0.846,-1.461,0.149
norefined,k3,-1.761,"[-3.517, -0.005]",1.756,-1.672,0.099
norefined,k4,-0.688,"[-1.6, 0.225]",0.912,-1.257,0.213
norefined,k5,0.796,"[0.014, 1.577]",0.781,1.698,0.094
refined,tt,-0.982,"[-1.292, -0.672]",0.310,-5.281,0.000
refined,c,-5.649,"[-7.412, -3.885]",1.763,-5.343,0.000
refined,s,-2.932,"[-3.819, -2.046]",0.887,-5.515,0.000
refined,k0,0.020,"[-0.424, 0.465]",0.445,0.076,0.939
refined,k1,-0.041,"[-0.574, 0.493]",0.533,-0.128,0.898
refined,k2,0.104,"[-0.268, 0.476]",0.372,0.465,0.643
refined,k3,0.510,"[-0.195, 1.216]",0.705,1.207,0.232
refined,k4,-0.043,"[-0.415, 0.328]",0.371,-0.195,0.846
refined,k5,-0.645,"[-1.131, -0.158]",0.487,-2.210,0.031
