attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.357,"[-1.771, -0.943]",0.414,-5.457,0.000,60.106,ngd,23,192385827.150,0.139,-1.000,-0.357,0,0,fn
c,-7.101,"[-9.178, -5.025]",2.077,-5.697,0.000,60.106,ngd,23,192385827.150,0.139,-6.000,-1.101,0,0,fn
s,-3.612,"[-4.714, -2.511]",1.101,-5.466,0.000,60.106,ngd,23,192385827.150,0.139,-3.000,-0.612,0,0,fn
vot,0.191,,,,,60.106,ngd,23,192385827.150,0.139,0.167,0.024,0,0,fn
tt,-1.082,"[-1.418, -0.745]",0.336,-5.357,0.000,61.910,lm,23,193055468.370,0.140,-1.000,-0.082,0,0,fn
c,-7.064,"[-9.115, -5.013]",2.051,-5.738,0.000,61.910,lm,23,193055468.370,0.140,-6.000,-1.064,0,0,fn
s,-3.569,"[-4.654, -2.485]",1.084,-5.485,0.000,61.910,lm,23,193055468.370,0.140,-3.000,-0.569,0,0,fn
vot,0.153,,,,,61.910,lm,23,193055468.370,0.140,0.167,-0.014,0,0,fn
tt,-1.154,"[-1.501, -0.807]",0.347,-5.542,0.000,128.797,ngd+lm,23,190380672.624,0.139,-1.000,-0.154,0,0,fn
c,-6.403,"[-8.242, -4.565]",1.839,-5.802,0.000,128.797,ngd+lm,23,190380672.624,0.139,-6.000,-0.403,0,0,fn
s,-3.270,"[-4.254, -2.285]",0.985,-5.532,0.000,128.797,ngd+lm,23,190380672.624,0.139,-3.000,-0.270,0,0,fn
vot,0.180,,,,,128.797,ngd+lm,23,190380672.624,0.139,0.167,0.014,0,0,fn
