attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.932,"[-1.222, -0.643]",0.290,-5.363,0.000,5.306,ngd,70,257487540.836,0.164,-1.000,0.068,0,0,fn
c,-5.271,"[-6.935, -3.607]",1.664,-5.278,0.000,5.306,ngd,70,257487540.836,0.164,-6.000,0.729,0,0,fn
s,-3.231,"[-4.212, -2.25]",0.981,-5.488,0.000,5.306,ngd,70,257487540.836,0.164,-3.000,-0.231,0,0,fn
vot,0.177,,,,,5.306,ngd,70,257487540.836,0.164,0.167,0.010,0,0,fn
tt,0.889,"[-0.028, 1.806]",0.917,1.614,0.111,5.816,lm,70,3234612175.029,0.581,-1.000,1.889,1,0,fn
c,-4.786,"[-9.984, 0.413]",5.198,-1.534,0.129,5.816,lm,70,3234612175.029,0.581,-6.000,1.214,1,0,fn
s,-3.917,"[-8.198, 0.363]",4.280,-1.525,0.132,5.816,lm,70,3234612175.029,0.581,-3.000,-0.917,1,0,fn
vot,-0.186,,,,,5.816,lm,70,3234612175.029,0.581,0.167,-0.352,0,0,fn
tt,-0.714,"[-0.909, -0.52]",0.194,-6.117,0.000,11.153,ngd+lm,70,212734238.865,0.149,-1.000,0.286,0,0,fn
c,-4.413,"[-5.644, -3.181]",1.231,-5.970,0.000,11.153,ngd+lm,70,212734238.865,0.149,-6.000,1.587,0,0,fn
s,-2.165,"[-2.749, -1.581]",0.584,-6.176,0.000,11.153,ngd+lm,70,212734238.865,0.149,-3.000,0.835,0,0,fn
vot,0.162,,,,,11.153,ngd+lm,70,212734238.865,0.149,0.167,-0.005,0,0,fn
