stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.695,-5.315,-3.798,1.672,0.590,-1.942,-0.230,-0.853,1.467,545168252.337,0.507
norefined,2,-2.317,-5.533,-3.810,1.547,0.528,-1.985,-0.352,-0.905,1.324,412599804.697,0.419
norefined,3,-1.913,-5.725,-3.795,1.467,0.504,-2.007,-0.503,-0.961,1.195,300570114.349,0.334
norefined,4,-1.535,-5.941,-3.666,1.326,0.555,-2.001,-0.605,-0.972,1.092,212034608.595,0.258
norefined,5,-1.167,-6.137,-3.456,1.201,0.657,-2.026,-0.656,-0.968,1.036,108887041.650,0.190
norefined,6,-0.841,-6.356,-3.167,1.217,0.693,-1.993,-0.584,-0.960,0.972,122858867.344,0.132
norefined,7,-1.240,-6.265,-3.267,1.395,0.553,-1.877,-0.509,-0.913,0.971,101165796.977,0.198
norefined,8,-0.823,-6.434,-3.091,1.308,0.633,-1.869,-0.544,-0.895,0.944,113255216.300,0.128
norefined,9,-1.233,-6.336,-3.202,1.464,0.497,-1.762,-0.489,-0.847,0.944,95676396.119,0.195
norefined,10,-0.808,-6.496,-3.045,1.366,0.580,-1.751,-0.530,-0.826,0.922,106584122.441,0.124
refined,11,-1.233,-6.336,-3.202,1.464,0.497,-1.762,-0.489,-0.847,0.944,95676396.119,0.195
refined,12,-1.013,-7.800,-3.366,0.044,-1.087,0.793,0.385,0.207,0.585,146801171.064,0.130
refined,13,-1.199,-8.345,-3.680,0.758,-0.448,0.174,-0.184,-0.056,0.670,25412592.941,0.144
refined,14,-1.514,-10.810,-4.794,0.985,-0.480,0.449,-0.242,-0.229,0.750,22926859.570,0.140
refined,15,-1.739,-12.355,-5.497,1.032,-0.473,0.612,-0.232,-0.269,0.833,22467271.443,0.141
refined,16,-1.846,-13.070,-5.828,1.050,-0.457,0.710,-0.226,-0.298,0.858,22396399.534,0.141
refined,17,-1.887,-13.334,-5.951,1.056,-0.447,0.755,-0.224,-0.314,0.863,22387470.459,0.142
refined,18,-1.901,-13.428,-5.994,1.058,-0.443,0.773,-0.224,-0.320,0.863,22386415.724,0.142
refined,19,-1.906,-13.460,-6.009,1.058,-0.441,0.780,-0.223,-0.322,0.863,22386293.967,0.142
refined,20,-1.908,-13.471,-6.014,1.058,-0.441,0.782,-0.223,-0.323,0.863,22386280.050,0.142
