attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.895,"[-1.261, -0.528]",0.366,-4.068,0.000,5.620,ngd,85,210278844.658,0.152,-1.000,0.105,0,0,fn
c,-7.408,"[-10.516, -4.3]",3.108,-3.971,0.000,5.620,ngd,85,210278844.658,0.152,-6.000,-1.408,0,0,fn
s,-2.462,"[-3.46, -1.464]",0.998,-4.110,0.000,5.620,ngd,85,210278844.658,0.152,-3.000,0.538,0,0,fn
vot,0.121,,,,,5.620,ngd,85,210278844.658,0.152,0.167,-0.046,0,0,fn
tt,-0.672,"[-0.856, -0.488]",0.184,-6.077,0.000,6.040,lm,85,152438441.394,0.129,-1.000,0.328,0,0,fn
c,-4.588,"[-5.813, -3.362]",1.225,-6.237,0.000,6.040,lm,85,152438441.394,0.129,-6.000,1.412,0,0,fn
s,-2.148,"[-2.709, -1.587]",0.561,-6.378,0.000,6.040,lm,85,152438441.394,0.129,-3.000,0.852,0,0,fn
vot,0.146,,,,,6.040,lm,85,152438441.394,0.129,0.167,-0.020,0,0,fn
tt,-0.672,"[-0.856, -0.488]",0.184,-6.077,0.000,11.581,ngd+lm,85,152438441.394,0.129,-1.000,0.328,0,0,fn
c,-4.588,"[-5.813, -3.362]",1.225,-6.237,0.000,11.581,ngd+lm,85,152438441.394,0.129,-6.000,1.412,0,0,fn
s,-2.148,"[-2.709, -1.587]",0.561,-6.378,0.000,11.581,ngd+lm,85,152438441.394,0.129,-3.000,0.852,0,0,fn
vot,0.146,,,,,11.581,ngd+lm,85,152438441.394,0.129,0.167,-0.020,0,0,fn
