stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.976,"[-1.704, -0.248]",0.728,-2.236,0.029
norefined,c,-5.474,"[-9.717, -1.231]",4.243,-2.152,0.035
norefined,s,-2.260,"[-4.125, -0.395]",1.865,-2.021,0.047
norefined,k0,0.343,"[-0.499, 1.186]",0.843,0.680,0.499
norefined,k1,-0.337,"[-1.482, 0.809]",1.145,-0.490,0.626
norefined,k2,-0.883,"[-1.967, 0.2]",1.083,-1.360,0.178
norefined,k3,-1.961,"[-3.677, -0.245]",1.716,-1.906,0.061
norefined,k4,-1.012,"[-2.445, 0.422]",1.434,-1.177,0.243
norefined,k5,-0.296,"[-1.459, 0.868]",1.164,-0.424,0.673
refined,tt,-0.660,"[-0.974, -0.347]",0.314,-3.512,0.001
refined,c,-3.765,"[-5.707, -1.824]",1.941,-3.236,0.002
refined,s,-1.782,"[-2.674, -0.889]",0.892,-3.330,0.001
refined,k0,-0.186,"[-0.623, 0.252]",0.437,-0.707,0.482
refined,k1,0.021,"[-0.547, 0.59]",0.568,0.063,0.950
refined,k2,-0.309,"[-0.837, 0.218]",0.527,-0.978,0.331
refined,k3,-0.108,"[-0.654, 0.438]",0.546,-0.330,0.743
refined,k4,-0.070,"[-0.746, 0.606]",0.676,-0.174,0.863
refined,k5,0.583,"[-0.06, 1.226]",0.643,1.513,0.135
