stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.513,-4.754,-2.898,-1.351,0.146,1.232,0.796,0.260,0.597,852834717.745,0.318
norefined,2,-1.076,-4.880,-2.984,-1.374,0.164,1.145,0.660,0.180,0.540,560034177.148,0.221
norefined,3,-0.802,-4.983,-3.082,-1.280,0.146,0.969,0.350,0.059,0.478,522568077.031,0.161
norefined,4,-1.275,-4.960,-3.046,-1.191,0.101,0.899,0.252,0.075,0.480,521528263.042,0.257
norefined,5,-0.815,-5.067,-3.102,-1.161,0.177,0.825,0.162,0.016,0.466,488148849.112,0.161
norefined,6,-1.294,-5.036,-3.061,-1.073,0.144,0.768,0.096,0.042,0.474,495742416.833,0.257
norefined,7,-0.826,-5.143,-3.106,-1.050,0.224,0.703,0.038,-0.010,0.464,466298085.862,0.161
norefined,8,-1.310,-5.108,-3.061,-0.969,0.194,0.656,-0.009,0.024,0.474,478652447.096,0.256
norefined,9,-0.837,-5.215,-3.101,-0.954,0.274,0.600,-0.050,-0.023,0.462,451469750.988,0.161
norefined,10,-1.322,-5.176,-3.053,-0.880,0.243,0.562,-0.083,0.018,0.471,466908009.457,0.255
refined,11,-0.837,-5.215,-3.101,-0.954,0.274,0.600,-0.050,-0.023,0.462,451469750.988,0.161
refined,12,-0.812,-4.508,-2.238,-0.079,0.242,-0.170,-0.168,0.212,0.163,386134303.131,0.180
refined,13,-1.066,-5.798,-3.007,-0.277,0.304,0.001,-0.104,0.202,0.204,376615673.494,0.184
refined,14,-1.056,-5.720,-2.893,-0.205,0.309,0.102,-0.136,0.109,0.229,375657251.500,0.185
refined,15,-1.119,-6.007,-3.052,-0.223,0.325,0.101,-0.125,0.103,0.210,375480507.584,0.186
refined,16,-1.120,-6.004,-3.032,-0.208,0.328,0.116,-0.133,0.086,0.212,375439821.637,0.187
refined,17,-1.134,-6.070,-3.068,-0.211,0.332,0.117,-0.130,0.084,0.208,375430905.947,0.187
refined,18,-1.135,-6.073,-3.065,-0.208,0.333,0.120,-0.132,0.080,0.208,375428871.129,0.187
refined,19,-1.138,-6.087,-3.073,-0.208,0.333,0.120,-0.132,0.080,0.207,375428409.934,0.187
refined,20,-1.139,-6.089,-3.073,-0.208,0.334,0.121,-0.132,0.079,0.207,375428304.100,0.187
