stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.392,1.727,0.000,76,0,9,3418195586.312,521058772.225
refined,52.490,1.727,0.000,76,0,9,3418195586.312,424571167.812
