stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.513,-4.754,-2.898,-1.351,0.146,1.232,0.796,0.260,0.597,653285592.375,0.318
norefined,2,-1.068,-4.884,-2.959,-1.390,0.139,1.148,0.700,0.156,0.541,377854382.222,0.219
norefined,3,-0.844,-4.989,-3.003,-1.326,0.058,0.942,0.432,-0.084,0.476,337390487.221,0.169
norefined,4,-1.315,-4.960,-2.956,-1.227,-0.004,0.868,0.363,-0.117,0.482,362437454.157,0.265
norefined,5,-0.843,-5.063,-3.006,-1.218,0.047,0.802,0.314,-0.184,0.462,316104930.930,0.167
norefined,6,-1.322,-5.025,-2.959,-1.125,-0.007,0.744,0.274,-0.187,0.472,342736811.423,0.263
norefined,7,-0.846,-5.126,-3.006,-1.118,0.047,0.684,0.241,-0.239,0.453,302314082.849,0.165
norefined,8,-1.329,-5.084,-2.957,-1.031,-0.004,0.637,0.217,-0.225,0.463,329643839.205,0.261
norefined,9,-0.850,-5.184,-3.003,-1.028,0.051,0.582,0.195,-0.269,0.443,292598248.981,0.164
norefined,10,-1.334,-5.138,-2.954,-0.949,-0.000,0.543,0.181,-0.244,0.452,320291868.871,0.260
refined,11,-0.850,-5.184,-3.003,-1.028,0.051,0.582,0.195,-0.269,0.443,292598248.981,0.164
refined,12,-0.530,-3.063,-1.194,0.421,-0.339,-0.102,0.103,-0.056,0.042,278180953.996,0.173
refined,13,-0.628,-3.749,-1.756,0.025,-0.194,0.076,0.142,-0.121,0.175,215397097.194,0.168
refined,14,-0.722,-4.199,-2.049,-0.097,-0.162,0.057,0.203,-0.109,0.164,212753986.064,0.172
refined,15,-0.784,-4.488,-2.215,-0.134,-0.175,0.014,0.248,-0.106,0.139,212079956.228,0.175
refined,16,-0.830,-4.711,-2.341,-0.162,-0.191,-0.023,0.284,-0.104,0.122,211735341.759,0.176
refined,17,-0.865,-4.880,-2.436,-0.184,-0.204,-0.052,0.311,-0.103,0.110,211561132.630,0.177
refined,18,-0.891,-5.003,-2.505,-0.200,-0.213,-0.074,0.331,-0.102,0.102,211476333.237,0.178
refined,19,-0.909,-5.090,-2.554,-0.212,-0.220,-0.090,0.345,-0.101,0.097,211436606.545,0.179
refined,20,-0.921,-5.150,-2.588,-0.221,-0.224,-0.101,0.355,-0.100,0.094,211418588.082,0.179
