stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,52.031,1.727,0.000,76,0,9,3606891897.572,451469750.987
refined,64.077,1.727,0.000,76,0,9,3606891897.572,375428304.100
