stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.529,"[-2.654, -0.404]",1.125,-2.310,0.028
norefined,c,-7.122,"[-12.845, -1.399]",5.723,-2.115,0.043
norefined,s,-3.565,"[-5.961, -1.168]",2.397,-2.527,0.017
norefined,k0,-0.494,"[-3.009, 2.02]",2.514,-0.334,0.741
norefined,k1,-1.524,"[-3.994, 0.947]",2.470,-1.048,0.303
norefined,k2,-0.762,"[-2.989, 1.464]",2.227,-0.582,0.565
norefined,k3,-0.443,"[-1.765, 0.878]",1.322,-0.570,0.573
norefined,k4,-0.656,"[-1.974, 0.662]",1.318,-0.846,0.405
norefined,k5,-0.012,"[-1.85, 1.826]",1.838,-0.011,0.991
refined,tt,-3.911,"[-10.483, 2.66]",6.571,-1.011,0.320
refined,c,-23.224,"[-59.846, 13.398]",36.622,-1.078,0.290
refined,s,-10.830,"[-28.199, 6.539]",17.369,-1.059,0.298
refined,k0,-3.156,"[-9.851, 3.539]",6.695,-0.801,0.430
refined,k1,0.693,"[-0.72, 2.106]",1.413,0.833,0.411
refined,k2,0.648,"[-0.717, 2.013]",1.365,0.806,0.427
refined,k3,2.457,"[-3.537, 8.45]",5.993,0.696,0.492
refined,k4,-0.900,"[-2.607, 0.806]",1.706,-0.896,0.377
refined,k5,0.507,"[-1.508, 2.521]",2.015,0.427,0.672
