stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.528,"[-2.186, -0.871]",0.658,-3.899,0.000
norefined,c,-7.248,"[-10.514, -3.981]",3.266,-3.722,0.001
norefined,s,-3.318,"[-4.662, -1.974]",1.344,-4.140,0.000
norefined,k0,-0.528,"[-1.932, 0.877]",1.404,-0.630,0.532
norefined,k1,-1.410,"[-2.915, 0.094]",1.505,-1.572,0.123
norefined,k2,-0.731,"[-1.855, 0.393]",1.124,-1.090,0.281
norefined,k3,-0.190,"[-0.946, 0.565]",0.755,-0.422,0.675
norefined,k4,-0.685,"[-1.497, 0.127]",0.812,-1.414,0.164
norefined,k5,0.081,"[-0.843, 1.005]",0.924,0.147,0.884
refined,tt,-1.799,"[-2.459, -1.139]",0.660,-4.572,0.000
refined,c,-10.708,"[-14.537, -6.88]",3.828,-4.691,0.000
refined,s,-4.743,"[-6.462, -3.024]",1.719,-4.628,0.000
refined,k0,-0.532,"[-1.51, 0.445]",0.977,-0.914,0.366
refined,k1,0.260,"[-0.392, 0.911]",0.651,0.668,0.507
refined,k2,-0.025,"[-0.5, 0.451]",0.476,-0.087,0.931
refined,k3,0.918,"[0.164, 1.673]",0.755,2.041,0.047
refined,k4,-0.477,"[-1.006, 0.052]",0.529,-1.514,0.137
refined,k5,-0.093,"[-0.685, 0.499]",0.592,-0.263,0.793
