stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.879,"[-1.739, -0.019]",0.860,-1.714,0.093
norefined,c,-5.880,"[-11.407, -0.354]",5.526,-1.785,0.081
norefined,s,-3.702,"[-7.11, -0.294]",3.408,-1.822,0.075
norefined,k0,-0.915,"[-2.088, 0.258]",1.173,-1.308,0.197
norefined,k1,-1.230,"[-2.798, 0.339]",1.568,-1.315,0.195
norefined,k2,0.540,"[-0.485, 1.565]",1.025,0.884,0.381
norefined,k3,-0.102,"[-1.148, 0.943]",1.045,-0.164,0.870
norefined,k4,1.673,"[-0.147, 3.493]",1.820,1.541,0.130
norefined,k5,0.341,"[-0.931, 1.614]",1.273,0.450,0.655
refined,tt,-1.264,"[-1.794, -0.734]",0.530,-4.002,0.000
refined,c,-7.885,"[-10.955, -4.815]",3.070,-4.308,0.000
refined,s,-3.753,"[-5.328, -2.177]",1.575,-3.995,0.000
refined,k0,0.160,"[-0.288, 0.608]",0.448,0.601,0.551
refined,k1,0.011,"[-0.571, 0.594]",0.583,0.033,0.974
refined,k2,0.273,"[-0.274, 0.821]",0.547,0.837,0.406
refined,k3,0.080,"[-0.493, 0.652]",0.572,0.233,0.817
refined,k4,-0.387,"[-1.213, 0.44]",0.827,-0.784,0.437
refined,k5,-0.353,"[-1.032, 0.326]",0.679,-0.872,0.387
