stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,17.213,2.347,0.000,0,9,702043949.357,42570545.765,19
refined,87.654,2.347,0.000,0,9,702043949.357,8787769.213,19
