stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,46.816,1.727,0.000,76,0,9,3175970112.842,435736568.859
refined,84.872,1.727,0.000,76,0,9,3175970112.842,256111627.068
