stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.044,1.727,0.000,76,0,9,3640142776.811,558876714.615
refined,66.319,1.727,0.000,76,0,9,3640142776.811,367376522.674
