stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,30.035,1.857,0.000,38,0,9,1506861161.770,145996018.685
refined,100.788,1.857,0.000,38,0,9,1506861161.770,46682132.964
