attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.208,"[-3.549, 1.134]",2.342,-0.935,0.372,6,0.250,17851716.666,0.088,-1.000,-0.208,1,0,fn
c,-9.579,"[-28.468, 9.309]",18.889,-0.919,0.380,6,0.250,17851716.666,0.088,-6.000,-3.579,1,0,fn
s,-3.406,"[-9.653, 2.842]",6.248,-0.988,0.346,6,0.250,17851716.666,0.088,-3.000,-0.406,1,0,fn
k0,0.687,"[-2.794, 4.168]",3.481,0.358,0.728,6,0.250,17851716.666,0.088,0.000,0.687,0,0,fp
k1,2.288,"[-2.664, 7.241]",4.952,0.838,0.422,6,0.250,17851716.666,0.088,0.000,2.288,0,0,fp
k2,-1.942,"[-6.004, 2.12]",4.062,-0.867,0.406,6,0.250,17851716.666,0.088,0.000,-1.942,0,0,fp
k3,-2.230,"[-8.48, 4.021]",6.250,-0.647,0.532,6,0.250,17851716.666,0.088,0.000,-2.230,0,0,fp
k4,-0.360,"[-1.556, 0.837]",1.197,-0.545,0.598,6,0.250,17851716.666,0.088,0.000,-0.360,0,0,fp
k5,-1.337,"[-5.649, 2.974]",4.312,-0.562,0.586,6,0.250,17851716.666,0.088,0.000,-1.337,0,0,fp
vot,0.126,,,,,6,0.250,17851716.666,0.088,0.167,-0.041,0,0,fn
tt,-0.939,"[-1.487, -0.391]",0.548,-2.911,0.007,6,0.500,46682132.964,0.090,-1.000,0.061,0,0,fn
c,-5.177,"[-7.797, -2.558]",2.620,-3.358,0.002,6,0.500,46682132.964,0.090,-6.000,0.823,0,0,fn
s,-2.841,"[-4.228, -1.455]",1.387,-3.481,0.002,6,0.500,46682132.964,0.090,-3.000,0.159,0,0,fn
k0,0.379,"[-0.422, 1.179]",0.801,0.803,0.428,6,0.500,46682132.964,0.090,0.000,0.379,0,0,fp
k1,-0.142,"[-0.564, 0.281]",0.423,-0.569,0.574,6,0.500,46682132.964,0.090,0.000,-0.142,0,0,fp
k2,0.252,"[-0.615, 1.119]",0.867,0.494,0.625,6,0.500,46682132.964,0.090,0.000,0.252,0,0,fp
k3,-0.319,"[-1.103, 0.464]",0.784,-0.693,0.494,6,0.500,46682132.964,0.090,0.000,-0.319,0,0,fp
k4,-0.435,"[-1.111, 0.241]",0.676,-1.092,0.284,6,0.500,46682132.964,0.090,0.000,-0.435,0,0,fp
k5,0.298,"[-0.639, 1.234]",0.937,0.540,0.593,6,0.500,46682132.964,0.090,0.000,0.298,0,0,fp
vot,0.181,,,,,6,0.500,46682132.964,0.090,0.167,0.015,0,0,fn
tt,-0.824,"[-1.09, -0.558]",0.266,-5.194,0.000,6,0.750,62574954.960,0.093,-1.000,0.176,0,0,fn
c,-5.430,"[-6.983, -3.876]",1.554,-5.861,0.000,6,0.750,62574954.960,0.093,-6.000,0.570,0,0,fn
s,-2.511,"[-3.267, -1.756]",0.756,-5.574,0.000,6,0.750,62574954.960,0.093,-3.000,0.489,0,0,fn
k0,-0.040,"[-0.599, 0.518]",0.558,-0.122,0.904,6,0.750,62574954.960,0.093,0.000,-0.040,0,0,fp
k1,-0.112,"[-0.453, 0.229]",0.341,-0.553,0.583,6,0.750,62574954.960,0.093,0.000,-0.112,0,0,fp
k2,0.375,"[-0.178, 0.927]",0.553,1.137,0.261,6,0.750,62574954.960,0.093,0.000,0.375,0,0,fp
k3,-0.110,"[-0.529, 0.308]",0.419,-0.442,0.660,6,0.750,62574954.960,0.093,0.000,-0.110,0,0,fp
k4,-0.118,"[-0.501, 0.265]",0.383,-0.517,0.608,6,0.750,62574954.960,0.093,0.000,-0.118,0,0,fp
k5,0.028,"[-0.541, 0.597]",0.569,0.082,0.935,6,0.750,62574954.960,0.093,0.000,0.028,0,0,fp
vot,0.152,,,,,6,0.750,62574954.960,0.093,0.167,-0.015,0,0,fn
