stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.432,-6.335,-2.753,-0.142,1.077,-0.765,-0.380,-0.163,1.679,1030488251.131,-0.068
norefined,2,-0.038,-6.386,-2.729,-0.213,1.021,-0.832,-0.452,-0.226,1.620,386960936.119,0.006
norefined,3,-0.527,-6.394,-2.712,-0.269,0.970,-0.856,-0.499,-0.246,1.578,130282473.064,0.082
norefined,4,-1.007,-6.374,-2.686,-0.306,0.910,-0.905,-0.527,-0.295,1.489,117256170.364,0.158
norefined,5,-0.555,-6.399,-2.849,-0.235,0.868,-0.923,-0.491,-0.339,1.400,110529821.407,0.087
norefined,6,-1.042,-6.382,-2.790,-0.279,0.832,-0.958,-0.524,-0.374,1.349,98142110.883,0.163
norefined,7,-0.585,-6.407,-2.945,-0.209,0.793,-0.975,-0.490,-0.412,1.268,98693986.524,0.091
norefined,8,-1.072,-6.394,-2.866,-0.256,0.771,-1.002,-0.526,-0.436,1.239,86939071.082,0.168
norefined,9,-0.610,-6.420,-3.016,-0.187,0.734,-1.017,-0.494,-0.471,1.166,91335130.961,0.095
norefined,10,-1.097,-6.409,-2.924,-0.236,0.722,-1.037,-0.532,-0.487,1.150,79930165.367,0.171
refined,11,-1.097,-6.409,-2.924,-0.236,0.722,-1.037,-0.532,-0.487,1.150,79930165.367,0.171
refined,12,0.084,-0.940,-0.135,0.855,0.881,0.969,-2.214,-0.789,-1.491,408303830.268,-0.090
refined,13,-0.149,-1.557,-0.739,0.006,-0.382,-0.311,-1.298,-0.601,0.107,106865335.825,0.096
refined,14,-0.474,-3.407,-2.235,-0.078,-0.399,-0.583,-3.178,-0.725,-0.087,54576838.152,0.139
refined,15,-0.535,-2.504,-1.735,1.005,0.775,-1.078,-0.924,0.158,0.208,66438687.997,0.214
refined,16,-0.525,-3.864,-1.928,-0.139,0.964,-0.923,-0.995,-0.069,-0.602,23865884.573,0.136
refined,17,-0.652,-5.069,-2.086,0.180,0.945,-0.872,-1.416,-0.247,-0.698,19761189.101,0.129
refined,18,-0.793,-6.057,-2.388,0.337,1.235,-1.146,-1.421,-0.264,-0.667,18820830.012,0.131
refined,19,-1.013,-7.908,-2.930,0.616,1.712,-1.635,-1.985,-0.336,-0.992,18333168.182,0.128
refined,20,-1.208,-9.579,-3.406,0.687,2.288,-1.942,-2.230,-0.360,-1.337,17851716.666,0.126
