stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.664,-5.675,-2.668,0.498,0.277,-1.348,-0.018,0.940,0.410,3399207111.472,-0.117
norefined,2,0.184,-5.731,-2.679,0.462,0.218,-1.388,-0.095,0.912,0.358,1633195105.055,-0.032
norefined,3,-0.306,-5.758,-2.648,0.443,0.177,-1.390,-0.163,0.921,0.313,555160876.513,0.053
norefined,4,-0.800,-5.749,-2.602,0.452,0.179,-1.380,-0.212,0.951,0.294,256790286.860,0.139
norefined,5,-1.197,-5.722,-2.678,0.227,0.140,-1.336,-0.142,0.816,0.199,436681450.636,0.209
norefined,6,-0.733,-5.747,-2.830,0.224,0.149,-1.372,-0.120,0.739,0.262,275524727.614,0.128
norefined,7,-1.198,-5.758,-2.676,0.184,0.159,-1.350,-0.174,0.778,0.199,428674268.339,0.208
norefined,8,-0.735,-5.782,-2.828,0.183,0.167,-1.386,-0.151,0.701,0.263,273268790.506,0.127
norefined,9,-1.200,-5.792,-2.676,0.145,0.177,-1.364,-0.205,0.741,0.201,421633249.762,0.207
norefined,10,-0.737,-5.817,-2.828,0.145,0.185,-1.399,-0.181,0.664,0.266,271248837.332,0.127
refined,11,-0.800,-5.749,-2.602,0.452,0.179,-1.380,-0.212,0.951,0.294,256790286.860,0.139
refined,12,-1.066,-7.215,-2.758,-0.223,0.330,-0.659,0.097,-0.111,0.394,211474971.280,0.148
refined,13,-1.158,-7.929,-3.009,-0.363,0.173,-0.778,-0.016,-0.150,0.357,209467439.757,0.146
refined,14,-1.231,-8.490,-3.186,-0.366,0.160,-0.895,0.008,-0.127,0.366,208978422.349,0.145
refined,15,-1.282,-8.879,-3.307,-0.367,0.156,-0.966,0.010,-0.143,0.372,208802890.978,0.144
refined,16,-1.313,-9.115,-3.380,-0.370,0.159,-1.018,0.015,-0.143,0.382,208736193.163,0.144
refined,17,-1.336,-9.283,-3.432,-0.373,0.160,-1.048,0.016,-0.153,0.386,208710513.292,0.144
refined,18,-1.348,-9.376,-3.461,-0.375,0.162,-1.070,0.018,-0.153,0.392,208700446.369,0.144
refined,19,-1.358,-9.446,-3.482,-0.377,0.162,-1.082,0.018,-0.159,0.393,208696478.371,0.144
refined,20,-1.362,-9.481,-3.493,-0.378,0.163,-1.091,0.019,-0.158,0.396,208694899.005,0.144
