stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,97.043,2.023,0.000,76,0,9,3542276348.773,252377105.684
refined,238.901,2.023,0.000,76,0,9,3542276348.773,107045775.750
