stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,107.015,2.023,0.000,76,0,9,3514786117.958,228602657.231
refined,270.665,2.023,0.000,76,0,9,3514786117.958,94084024.431
