stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,92.468,2.023,0.000,76,0,9,3465758595.918,258232792.013
refined,218.381,2.023,0.000,76,0,9,3465758595.918,114250175.813
