stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.974,-7.465,-1.444,-1.354,-0.520,1.045,0.096,1.833,-0.193,5530611824.941,-0.131
norefined,2,0.511,-7.505,-1.467,-1.447,-0.558,0.966,0.034,1.799,-0.300,3125674325.115,-0.068
norefined,3,0.036,-7.524,-1.501,-1.527,-0.583,0.885,0.001,1.763,-0.385,1023935776.250,-0.005
norefined,4,-0.451,-7.523,-1.513,-1.577,-0.580,0.811,-0.019,1.743,-0.446,472754866.031,0.060
norefined,5,-0.933,-7.497,-1.571,-1.538,-0.532,0.728,0.020,1.714,-0.423,413311846.199,0.124
norefined,6,-0.767,-7.501,-1.810,-1.297,-0.492,0.685,0.116,1.570,-0.151,321810725.520,0.102
norefined,7,-0.945,-7.466,-1.983,-1.067,-0.396,0.589,0.279,1.432,0.113,224871738.834,0.127
norefined,8,-0.858,-7.448,-2.157,-0.839,-0.320,0.541,0.463,1.247,0.401,139707877.913,0.115
norefined,9,-1.270,-7.405,-2.166,-0.747,-0.211,0.466,0.588,1.109,0.534,189584865.497,0.172
norefined,10,-0.800,-7.437,-2.324,-0.766,-0.224,0.421,0.570,1.085,0.521,130596604.789,0.108
refined,11,-0.800,-7.437,-2.324,-0.766,-0.224,0.421,0.570,1.085,0.521,130596604.789,0.108
refined,12,-0.885,-4.734,-2.756,-0.011,0.424,0.144,0.347,-0.346,-0.464,43589844.508,0.187
refined,13,-0.916,-5.770,-2.801,-0.364,0.384,0.061,0.516,-0.151,-0.202,32275085.134,0.159
refined,14,-0.954,-6.048,-2.921,-0.383,0.427,0.121,0.530,-0.147,-0.217,32092871.650,0.158
refined,15,-0.963,-6.094,-2.953,-0.386,0.442,0.148,0.531,-0.153,-0.227,32084426.616,0.158
refined,16,-0.965,-6.107,-2.960,-0.387,0.445,0.153,0.532,-0.153,-0.229,32084045.780,0.158
refined,17,-0.965,-6.109,-2.962,-0.387,0.446,0.154,0.532,-0.153,-0.229,32084028.916,0.158
refined,18,-0.965,-6.109,-2.962,-0.387,0.446,0.154,0.532,-0.153,-0.229,32084028.172,0.158
refined,19,-0.965,-6.109,-2.962,-0.387,0.446,0.154,0.532,-0.153,-0.229,32084028.139,0.158
refined,20,-0.965,-6.109,-2.962,-0.387,0.446,0.154,0.532,-0.153,-0.229,32084028.138,0.158
