stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,40.638,1.857,0.000,38,0,9,1777640177.354,130596604.789
refined,175.307,1.857,0.000,38,0,9,1777640177.354,32084028.138
