stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.094,"[-1.574, -0.614]",0.480,-3.825,0.000
norefined,c,-5.431,"[-7.757, -3.105]",2.326,-3.916,0.000
norefined,s,-2.614,"[-3.87, -1.358]",1.256,-3.490,0.001
norefined,k0,-0.474,"[-1.325, 0.377]",0.851,-0.934,0.355
norefined,k1,-0.779,"[-1.748, 0.191]",0.970,-1.347,0.184
norefined,k2,0.829,"[-0.242, 1.901]",1.071,1.298,0.200
norefined,k3,-0.985,"[-1.954, -0.015]",0.969,-1.704,0.095
norefined,k4,0.771,"[-0.156, 1.698]",0.927,1.395,0.169
norefined,k5,0.005,"[-0.891, 0.901]",0.896,0.009,0.993
refined,tt,-0.951,"[-1.246, -0.655]",0.295,-5.398,0.000
refined,c,-6.223,"[-8.16, -4.286]",1.937,-5.389,0.000
refined,s,-2.756,"[-3.723, -1.79]",0.966,-4.784,0.000
refined,k0,0.016,"[-0.406, 0.438]",0.422,0.065,0.948
refined,k1,0.009,"[-0.642, 0.659]",0.650,0.022,0.983
refined,k2,-0.143,"[-0.726, 0.441]",0.583,-0.410,0.683
refined,k3,-0.010,"[-0.556, 0.537]",0.547,-0.029,0.977
refined,k4,0.234,"[-0.227, 0.695]",0.461,0.852,0.399
refined,k5,0.383,"[-0.225, 0.991]",0.608,1.058,0.296
