stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.352,-4.219,-1.170,1.807,-0.685,0.862,0.170,-1.006,-1.324,4088795197.101,0.557
norefined,2,-2.048,-4.388,-1.415,1.612,-0.681,0.723,0.098,-1.081,-1.302,3570523867.133,0.467
norefined,3,-1.653,-4.525,-1.620,1.455,-0.704,0.652,0.050,-1.113,-1.300,2699439862.276,0.365
norefined,4,-1.217,-4.646,-1.768,1.325,-0.710,0.602,0.009,-1.126,-1.343,1738251452.744,0.262
norefined,5,-0.780,-4.735,-1.942,1.197,-0.671,0.566,0.022,-1.102,-1.355,963740037.409,0.165
norefined,6,-0.339,-4.780,-2.119,1.074,-0.613,0.544,0.055,-1.056,-1.343,762534342.531,0.071
norefined,7,-0.809,-4.740,-2.234,0.988,-0.582,0.517,0.049,-1.008,-1.294,747735857.909,0.171
norefined,8,-0.362,-4.790,-2.389,0.862,-0.519,0.486,0.070,-0.972,-1.265,648597960.262,0.076
norefined,9,-0.850,-4.759,-2.437,0.801,-0.500,0.464,0.055,-0.934,-1.210,642499629.347,0.179
norefined,10,-0.393,-4.816,-2.560,0.678,-0.436,0.425,0.064,-0.910,-1.171,580143888.444,0.082
refined,11,-0.393,-4.816,-2.560,0.678,-0.436,0.425,0.064,-0.910,-1.171,580143888.444,0.082
refined,12,-0.536,-2.860,-1.828,-0.484,0.679,0.307,0.008,0.385,0.800,491990256.031,0.187
refined,13,-0.264,-1.620,-1.074,-0.045,0.218,0.011,-0.277,-0.066,-0.192,296077233.108,0.163
refined,14,-0.336,-1.968,-1.274,-0.170,0.387,0.115,-0.141,-0.048,-0.030,249486607.849,0.171
refined,15,-0.382,-2.229,-1.439,-0.169,0.414,0.119,-0.160,-0.036,-0.009,245624481.885,0.171
refined,16,-0.424,-2.477,-1.590,-0.158,0.437,0.117,-0.178,-0.031,0.014,243230143.073,0.171
refined,17,-0.467,-2.723,-1.739,-0.143,0.458,0.111,-0.192,-0.027,0.038,241455631.836,0.171
refined,18,-0.510,-2.971,-1.888,-0.129,0.479,0.104,-0.201,-0.023,0.065,240070933.031,0.172
refined,19,-0.552,-3.215,-2.033,-0.115,0.498,0.096,-0.207,-0.021,0.091,239003664.152,0.172
refined,20,-0.593,-3.446,-2.171,-0.105,0.516,0.088,-0.209,-0.020,0.116,238216146.139,0.172
