stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,82.131,2.023,0.000,76,0,9,3814774828.230,317039038.473
refined,198.668,2.023,0.000,76,0,9,3814774828.230,137783453.915
