stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.232,-5.453,-1.997,0.358,1.600,1.294,-1.605,1.518,0.317,5608248889.541,0.043
norefined,2,-0.699,-5.482,-2.009,0.311,1.532,1.208,-1.647,1.410,0.261,2641186720.723,0.128
norefined,3,-1.155,-5.492,-1.995,0.265,1.435,1.113,-1.688,1.287,0.192,1073444649.654,0.210
norefined,4,-1.485,-5.517,-2.020,0.179,1.275,0.939,-1.795,1.049,0.102,696914987.397,0.269
norefined,5,-1.161,-5.578,-2.215,0.131,1.134,0.768,-1.945,0.922,-0.012,615990891.784,0.208
norefined,6,-1.618,-5.553,-2.189,0.076,1.075,0.681,-1.929,0.768,-0.056,617434513.304,0.291
norefined,7,-1.159,-5.617,-2.354,0.077,1.021,0.667,-1.977,0.799,-0.093,570775330.098,0.206
norefined,8,-1.626,-5.589,-2.311,0.029,0.980,0.598,-1.935,0.668,-0.128,591759038.600,0.291
norefined,9,-1.160,-5.654,-2.458,0.039,0.950,0.621,-1.956,0.733,-0.146,551678352.330,0.205
norefined,10,-1.629,-5.628,-2.406,-0.006,0.915,0.557,-1.905,0.609,-0.177,577823076.703,0.290
refined,11,-1.160,-5.654,-2.458,0.039,0.950,0.621,-1.956,0.733,-0.146,551678352.330,0.205
refined,12,-1.215,-6.133,-2.827,0.044,0.444,-0.168,-0.172,0.336,-0.644,405432933.102,0.198
refined,13,-1.280,-6.968,-3.164,0.058,0.686,-0.196,0.121,-0.019,-0.553,397000327.793,0.184
refined,14,-1.363,-7.869,-3.524,0.065,0.958,-0.198,0.380,-0.298,-0.559,392446031.403,0.173
refined,15,-1.549,-9.346,-4.113,0.134,1.300,-0.176,0.675,-0.603,-0.656,388262412.186,0.166
refined,16,-1.891,-11.794,-5.066,0.323,1.858,-0.078,1.072,-1.065,-0.922,383441678.503,0.160
refined,17,-2.362,-15.095,-6.346,0.496,2.621,0.054,1.605,-1.621,-1.279,379896507.524,0.157
refined,18,-2.564,-17.006,-7.141,0.096,3.222,-0.009,2.113,-1.907,-1.285,377309334.915,0.151
refined,19,-3.409,-22.936,-9.465,0.125,4.363,0.022,2.943,-2.579,-1.552,374890363.958,0.149
refined,20,-4.875,-33.328,-13.500,0.029,6.346,0.258,3.719,-3.785,-1.608,371337383.323,0.146
