stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.349,"[-2.201, -0.496]",0.853,-2.639,0.010
norefined,c,-5.612,"[-9.246, -1.978]",3.634,-2.576,0.012
norefined,s,-2.476,"[-3.916, -1.036]",1.440,-2.868,0.006
norefined,k0,0.087,"[-1.066, 1.239]",1.153,0.125,0.901
norefined,k1,0.664,"[-0.131, 1.458]",0.794,1.394,0.168
norefined,k2,0.596,"[-0.407, 1.599]",1.003,0.990,0.325
norefined,k3,-1.931,"[-3.704, -0.157]",1.773,-1.816,0.074
norefined,k4,0.517,"[-0.712, 1.746]",1.229,0.702,0.485
norefined,k5,-0.137,"[-1.229, 0.955]",1.092,-0.209,0.835
refined,tt,-16.531,"[-126.79, 93.728]",110.259,-0.250,0.803
refined,c,-108.775,"[-819.596, 602.047]",710.821,-0.255,0.799
refined,s,-64.676,"[-475.936, 346.584]",411.260,-0.262,0.794
refined,k0,24.253,"[-140.783, 189.289]",165.036,0.245,0.807
refined,k1,-9.203,"[-60.114, 41.708]",50.911,-0.302,0.764
refined,k2,-2.345,"[-23.012, 18.322]",20.667,-0.189,0.850
refined,k3,15.138,"[-75.257, 105.533]",90.395,0.279,0.781
refined,k4,-17.405,"[-134.678, 99.869]",117.273,-0.248,0.805
refined,k5,1.955,"[-20.028, 23.937]",21.982,0.148,0.883
