stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.521,"[-2.298, -0.745]",0.776,-3.268,0.002
norefined,c,-5.634,"[-8.43, -2.839]",2.795,-3.362,0.001
norefined,s,-2.338,"[-3.419, -1.258]",1.080,-3.611,0.001
norefined,k0,-0.059,"[-0.899, 0.782]",0.840,-0.117,0.908
norefined,k1,0.821,"[0.192, 1.45]",0.629,2.178,0.033
norefined,k2,0.861,"[-0.05, 1.773]",0.912,1.576,0.120
norefined,k3,-1.754,"[-3.206, -0.301]",1.453,-2.013,0.048
norefined,k4,0.781,"[-0.229, 1.79]",1.010,1.290,0.202
norefined,k5,-0.087,"[-1.016, 0.842]",0.929,-0.156,0.877
refined,tt,-1.126,"[-1.536, -0.715]",0.410,-4.576,0.000
refined,c,-5.831,"[-7.991, -3.672]",2.160,-4.503,0.000
refined,s,-2.724,"[-3.689, -1.759]",0.965,-4.706,0.000
refined,k0,-0.308,"[-0.963, 0.347]",0.655,-0.785,0.435
refined,k1,0.243,"[-0.26, 0.745]",0.503,0.805,0.424
refined,k2,0.316,"[-0.197, 0.828]",0.512,1.027,0.308
refined,k3,0.113,"[-0.705, 0.931]",0.818,0.231,0.818
refined,k4,0.518,"[-0.084, 1.12]",0.602,1.435,0.156
refined,k5,-0.515,"[-1.092, 0.062]",0.577,-1.490,0.141
