stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.504,"[-2.87, -0.139]",1.365,-2.199,0.031
norefined,c,-7.762,"[-14.796, -0.727]",7.035,-2.202,0.031
norefined,s,-5.056,"[-9.692, -0.42]",4.636,-2.177,0.033
norefined,k0,1.437,"[-0.317, 3.191]",1.754,1.635,0.107
norefined,k1,-1.621,"[-3.735, 0.493]",2.114,-1.531,0.131
norefined,k2,-1.971,"[-4.213, 0.272]",2.242,-1.754,0.084
norefined,k3,1.147,"[-0.675, 2.97]",1.822,1.257,0.213
norefined,k4,1.046,"[-0.705, 2.797]",1.751,1.192,0.237
norefined,k5,0.249,"[-1.236, 1.734]",1.485,0.334,0.739
refined,tt,-0.821,"[-1.181, -0.462]",0.359,-4.560,0.000
refined,c,-5.248,"[-7.504, -2.992]",2.256,-4.643,0.000
refined,s,-2.772,"[-3.956, -1.589]",1.183,-4.676,0.000
refined,k0,-0.181,"[-0.717, 0.354]",0.535,-0.676,0.502
refined,k1,0.530,"[0.021, 1.038]",0.509,2.078,0.042
refined,k2,0.512,"[-0.008, 1.032]",0.520,1.964,0.054
refined,k3,0.075,"[-0.534, 0.685]",0.610,0.247,0.806
refined,k4,0.131,"[-0.459, 0.722]",0.590,0.445,0.658
refined,k5,0.378,"[-0.21, 0.966]",0.588,1.283,0.204
