attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.989,"[-1.883, -0.096]",0.894,-1.847,0.069,10.744,ngd,90,339579948.317,0.188,-1.000,0.011,0,0,fn
c,-5.991,"[-10.71, -1.271]",4.719,-2.117,0.038,10.744,ngd,90,339579948.317,0.188,-6.000,0.009,0,0,fn
s,-3.465,"[-6.173, -0.757]",2.708,-2.134,0.037,10.744,ngd,90,339579948.317,0.188,-3.000,-0.465,0,0,fn
k0,0.177,"[-1.225, 1.579]",1.402,0.211,0.834,10.744,ngd,90,339579948.317,0.188,0.000,0.177,0,0,fp
k1,-0.162,"[-1.54, 1.217]",1.379,-0.195,0.846,10.744,ngd,90,339579948.317,0.188,0.000,-0.162,0,0,fp
k2,0.149,"[-1.28, 1.579]",1.430,0.174,0.862,10.744,ngd,90,339579948.317,0.188,0.000,0.149,0,0,fp
k3,-0.779,"[-1.94, 0.381]",1.161,-1.120,0.267,10.744,ngd,90,339579948.317,0.188,0.000,-0.779,0,0,fp
k4,0.456,"[-0.657, 1.569]",1.113,0.683,0.497,10.744,ngd,90,339579948.317,0.188,0.000,0.456,0,0,fp
k5,-0.902,"[-2.182, 0.377]",1.280,-1.176,0.244,10.744,ngd,90,339579948.317,0.188,0.000,-0.902,0,0,fp
vot,0.165,,,,,10.744,ngd,90,339579948.317,0.188,0.167,-0.002,0,0,fn
tt,-0.958,"[-1.437, -0.479]",0.479,-3.336,0.001,11.927,lm,90,200499047.437,0.144,-1.000,0.042,0,0,fn
c,-5.697,"[-8.228, -3.167]",2.530,-3.755,0.000,11.927,lm,90,200499047.437,0.144,-6.000,0.303,0,0,fn
s,-3.235,"[-4.734, -1.736]",1.499,-3.600,0.001,11.927,lm,90,200499047.437,0.144,-3.000,-0.235,0,0,fn
k0,-1.374,"[-2.439, -0.308]",1.065,-2.151,0.035,11.927,lm,90,200499047.437,0.144,0.000,-1.374,0,1,fp
k1,-0.368,"[-1.407, 0.671]",1.039,-0.591,0.556,11.927,lm,90,200499047.437,0.144,0.000,-0.368,0,0,fp
k2,-0.106,"[-1.068, 0.855]",0.962,-0.185,0.854,11.927,lm,90,200499047.437,0.144,0.000,-0.106,0,0,fp
k3,0.564,"[0.013, 1.116]",0.551,1.707,0.092,11.927,lm,90,200499047.437,0.144,0.000,0.564,0,1,fp
k4,1.287,"[0.231, 2.343]",1.056,2.032,0.046,11.927,lm,90,200499047.437,0.144,0.000,1.287,0,1,fp
k5,0.468,"[-0.208, 1.145]",0.677,1.154,0.252,11.927,lm,90,200499047.437,0.144,0.000,0.468,0,0,fp
vot,0.168,,,,,11.927,lm,90,200499047.437,0.144,0.167,0.001,0,0,fn
tt,-0.961,"[-1.443, -0.48]",0.481,-3.332,0.001,22.308,ngd+lm,90,200498613.217,0.144,-1.000,0.039,0,0,fn
c,-5.714,"[-8.255, -3.172]",2.542,-3.750,0.000,22.308,ngd+lm,90,200498613.217,0.144,-6.000,0.286,0,0,fn
s,-3.245,"[-4.751, -1.739]",1.506,-3.594,0.001,22.308,ngd+lm,90,200498613.217,0.144,-3.000,-0.245,0,0,fn
k0,-1.375,"[-2.443, -0.307]",1.068,-2.147,0.035,22.308,ngd+lm,90,200498613.217,0.144,0.000,-1.375,0,1,fp
k1,-0.370,"[-1.412, 0.671]",1.042,-0.593,0.555,22.308,ngd+lm,90,200498613.217,0.144,0.000,-0.370,0,0,fp
k2,-0.104,"[-1.069, 0.862]",0.965,-0.179,0.859,22.308,ngd+lm,90,200498613.217,0.144,0.000,-0.104,0,0,fp
k3,0.565,"[0.012, 1.118]",0.553,1.706,0.093,22.308,ngd+lm,90,200498613.217,0.144,0.000,0.565,0,1,fp
k4,1.289,"[0.23, 2.348]",1.059,2.031,0.046,22.308,ngd+lm,90,200498613.217,0.144,0.000,1.289,0,1,fp
k5,0.469,"[-0.209, 1.147]",0.678,1.154,0.253,22.308,ngd+lm,90,200498613.217,0.144,0.000,0.469,0,0,fp
vot,0.168,,,,,22.308,ngd+lm,90,200498613.217,0.144,0.167,0.002,0,0,fn
