stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.817,-6.724,-1.824,0.060,-0.758,0.431,0.065,1.274,-0.952,104594140.966,0.121
norefined,2,-1.119,-6.679,-2.036,-0.049,-0.778,0.314,-0.140,1.072,-1.006,80950742.528,0.168
norefined,3,-0.720,-6.717,-2.151,-0.126,-0.726,0.272,-0.327,0.909,-1.068,78933210.352,0.107
norefined,4,-1.202,-6.648,-2.246,-0.138,-0.765,0.249,-0.333,0.871,-1.063,63135550.535,0.181
norefined,5,-0.758,-6.690,-2.342,-0.184,-0.710,0.240,-0.472,0.752,-1.121,66766365.625,0.113
norefined,6,-1.244,-6.617,-2.422,-0.189,-0.746,0.227,-0.453,0.731,-1.108,54579763.075,0.188
norefined,7,-0.774,-6.668,-2.499,-0.213,-0.697,0.237,-0.543,0.653,-1.164,61415317.748,0.116
norefined,8,-1.261,-6.595,-2.566,-0.217,-0.732,0.225,-0.515,0.643,-1.147,49891518.734,0.191
norefined,9,-0.782,-6.652,-2.631,-0.229,-0.688,0.242,-0.578,0.587,-1.203,58420159.467,0.117
norefined,10,-1.271,-6.580,-2.687,-0.232,-0.722,0.232,-0.548,0.583,-1.183,46987776.279,0.193
refined,11,-1.271,-6.580,-2.687,-0.232,-0.722,0.232,-0.548,0.583,-1.183,46987776.279,0.193
refined,12,0.076,0.186,0.216,0.218,-0.127,0.540,0.815,-1.731,-1.353,997736309.814,0.407
refined,13,-0.167,-0.738,-0.655,0.604,-0.442,-0.351,-0.296,0.311,-0.431,93415123.147,0.226
refined,14,-0.322,-1.630,-1.077,0.673,-0.316,-0.028,-0.425,0.199,-0.755,37482024.992,0.198
refined,15,-0.531,-2.730,-1.582,0.581,-0.119,0.289,-0.568,0.295,-1.026,26200255.049,0.195
refined,16,-0.772,-3.991,-1.922,0.271,0.201,0.597,-0.420,0.120,-1.372,22444797.096,0.193
refined,17,-0.916,-4.766,-1.964,0.047,0.418,0.767,-0.022,-0.387,-1.508,21313957.802,0.192
refined,18,-1.006,-5.251,-2.108,-0.032,0.530,0.916,0.034,-0.488,-1.581,21182130.901,0.192
refined,19,-1.022,-5.335,-2.118,-0.030,0.546,0.938,0.068,-0.546,-1.617,21168632.412,0.191
refined,20,-1.035,-5.404,-2.135,-0.029,0.550,0.960,0.071,-0.563,-1.646,21166136.199,0.192
