stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,19.267,2.347,0.000,19,0,9,861757801.430,46987776.279
refined,44.127,2.347,0.000,19,0,9,861757801.430,21166136.199
