stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,6.799,2.023,0.000,0,9,1941675955.939,1014847368.782,76
refined,17.935,2.023,0.000,0,9,1941675955.939,569540017.827,76
