stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.416,"[-2.807, -0.026]",1.391,-2.033,0.046
norefined,c,-5.427,"[-10.684, -0.17]",5.257,-2.061,0.043
norefined,s,-3.404,"[-7.005, 0.198]",3.601,-1.887,0.064
norefined,k0,-0.887,"[-2.561, 0.786]",1.674,-1.058,0.294
norefined,k1,-0.268,"[-2.599, 2.062]",2.331,-0.230,0.819
norefined,k2,-0.851,"[-2.205, 0.502]",1.354,-1.256,0.214
norefined,k3,0.614,"[-0.486, 1.713]",1.099,1.114,0.269
norefined,k4,0.178,"[-1.945, 2.301]",2.123,0.167,0.868
norefined,k5,-1.552,"[-4.548, 1.445]",2.997,-1.033,0.305
refined,tt,-1.581,"[-3.067, -0.095]",1.486,-2.124,0.037
refined,c,-8.485,"[-16.292, -0.679]",7.806,-2.170,0.034
refined,s,-3.568,"[-6.644, -0.493]",3.075,-2.316,0.024
refined,k0,-0.554,"[-1.761, 0.653]",1.207,-0.916,0.363
refined,k1,0.022,"[-1.852, 1.896]",1.874,0.023,0.981
refined,k2,-0.485,"[-1.56, 0.59]",1.075,-0.900,0.371
refined,k3,-0.587,"[-1.86, 0.686]",1.273,-0.921,0.360
refined,k4,0.463,"[-2.116, 3.042]",2.579,0.358,0.721
refined,k5,0.085,"[-1.616, 1.786]",1.701,0.100,0.921
