stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,31.773,1.727,0.000,76,0,9,2647049880.474,502479734.485
refined,39.445,1.727,0.000,76,0,9,2647049880.474,420262575.180
