stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.297,-4.714,-1.763,1.932,-0.652,-0.105,1.649,0.393,0.655,1665954152.818,0.275
norefined,2,-1.223,-4.771,-2.063,1.690,-0.762,-0.248,1.487,0.245,0.544,1086493046.366,0.256
norefined,3,-1.175,-4.818,-2.283,1.398,-0.881,-0.382,1.308,0.062,0.425,791282198.355,0.244
norefined,4,-1.037,-4.855,-2.469,1.102,-0.990,-0.468,1.111,-0.115,0.292,609065706.512,0.214
norefined,5,-0.871,-4.871,-2.660,0.808,-1.029,-0.473,0.891,-0.265,0.128,534735723.058,0.179
norefined,6,-1.279,-4.861,-2.619,0.593,-0.980,-0.421,0.797,-0.322,-0.006,582122593.093,0.263
norefined,7,-0.803,-4.926,-2.711,0.631,-0.976,-0.383,0.723,-0.336,-0.054,514025675.994,0.163
norefined,8,-1.256,-4.918,-2.616,0.489,-0.914,-0.336,0.688,-0.357,-0.143,558954418.827,0.255
norefined,9,-0.778,-4.975,-2.711,0.544,-0.901,-0.304,0.625,-0.351,-0.174,502479734.485,0.156
norefined,10,-1.241,-4.962,-2.611,0.422,-0.836,-0.262,0.608,-0.359,-0.243,545110041.002,0.250
refined,11,-0.778,-4.975,-2.711,0.544,-0.901,-0.304,0.625,-0.351,-0.174,502479734.485,0.156
refined,12,-0.510,-3.039,-1.292,-0.186,0.307,0.404,-0.347,0.026,-0.509,457585308.103,0.168
refined,13,-0.630,-3.810,-1.766,-0.115,0.074,0.176,-0.072,-0.045,-0.507,420842871.768,0.165
refined,14,-0.652,-3.938,-1.854,-0.083,0.044,0.133,-0.055,-0.076,-0.496,420273052.224,0.166
refined,15,-0.650,-3.923,-1.846,-0.079,0.044,0.143,-0.060,-0.075,-0.490,420263298.193,0.166
refined,16,-0.650,-3.928,-1.848,-0.079,0.042,0.141,-0.059,-0.076,-0.492,420262630.398,0.166
refined,17,-0.650,-3.927,-1.848,-0.079,0.043,0.142,-0.060,-0.076,-0.491,420262579.705,0.166
refined,18,-0.650,-3.927,-1.848,-0.079,0.042,0.142,-0.060,-0.076,-0.491,420262575.551,0.166
refined,19,-0.650,-3.927,-1.848,-0.079,0.043,0.142,-0.060,-0.076,-0.491,420262575.209,0.166
refined,20,-0.650,-3.927,-1.848,-0.079,0.043,0.142,-0.060,-0.076,-0.491,420262575.180,0.166
