stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,31.325,1.727,0.000,76,0,9,3126153465.853,600286230.134
refined,40.248,1.727,0.000,76,0,9,3126153465.853,487967832.177
