stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.297,-4.714,-1.763,1.932,-0.652,-0.105,1.649,0.393,0.655,1722711786.263,0.275
norefined,2,-1.205,-4.776,-2.069,1.706,-0.752,-0.250,1.478,0.241,0.557,1043334109.564,0.252
norefined,3,-1.101,-4.827,-2.331,1.451,-0.836,-0.386,1.288,0.059,0.466,704608728.487,0.228
norefined,4,-0.927,-4.864,-2.562,1.185,-0.898,-0.483,1.085,-0.111,0.362,495603096.050,0.191
norefined,5,-0.977,-4.873,-2.750,0.851,-0.904,-0.532,0.862,-0.269,0.209,392814932.858,0.200
norefined,6,-0.692,-4.990,-2.853,0.620,-0.810,-0.499,0.647,-0.351,0.040,398751567.296,0.139
norefined,7,-1.163,-5.002,-2.763,0.520,-0.740,-0.485,0.622,-0.371,-0.026,407803690.840,0.232
norefined,8,-0.681,-5.078,-2.843,0.559,-0.716,-0.470,0.571,-0.367,-0.042,385867862.650,0.134
norefined,9,-1.157,-5.079,-2.766,0.467,-0.646,-0.458,0.554,-0.380,-0.098,394749243.230,0.228
norefined,10,-0.673,-5.150,-2.847,0.511,-0.621,-0.444,0.512,-0.370,-0.105,376309118.038,0.131
refined,11,-0.673,-5.150,-2.847,0.511,-0.621,-0.444,0.512,-0.370,-0.105,376309118.038,0.131
refined,12,-0.935,-5.837,-2.964,0.028,0.491,-0.147,0.098,-0.169,-0.352,279075688.821,0.160
refined,13,-0.972,-6.219,-3.143,-0.012,0.498,-0.088,0.174,-0.164,-0.241,277780672.772,0.156
refined,14,-0.967,-6.168,-3.113,0.003,0.503,-0.114,0.177,-0.184,-0.278,277742156.514,0.157
refined,15,-0.969,-6.190,-3.124,-0.001,0.502,-0.106,0.177,-0.180,-0.268,277738988.005,0.157
refined,16,-0.968,-6.184,-3.121,-0.000,0.502,-0.108,0.177,-0.181,-0.271,277738711.393,0.157
refined,17,-0.969,-6.186,-3.122,-0.000,0.502,-0.107,0.177,-0.181,-0.270,277738686.050,0.157
refined,18,-0.969,-6.185,-3.122,-0.000,0.502,-0.108,0.177,-0.181,-0.270,277738683.749,0.157
refined,19,-0.969,-6.185,-3.122,-0.000,0.502,-0.108,0.177,-0.181,-0.270,277738683.540,0.157
refined,20,-0.969,-6.185,-3.122,-0.000,0.502,-0.108,0.177,-0.181,-0.270,277738683.521,0.157
