stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.706,-5.146,-2.668,-0.402,-0.435,1.275,-0.866,1.300,0.395,121689706.045,0.137
norefined,2,-1.082,-5.174,-2.590,-0.474,-0.514,1.125,-1.001,1.139,0.241,46233094.861,0.209
norefined,3,-0.807,-5.350,-2.464,-0.564,-0.612,0.965,-1.083,0.950,0.038,27771327.560,0.151
norefined,4,-1.230,-5.333,-2.468,-0.589,-0.683,0.761,-1.168,0.837,-0.023,41785971.397,0.231
norefined,5,-0.746,-5.426,-2.498,-0.610,-0.714,0.760,-1.098,0.850,-0.033,26515566.246,0.138
norefined,6,-1.230,-5.366,-2.539,-0.592,-0.737,0.670,-1.099,0.837,0.011,39795944.930,0.229
norefined,7,-0.746,-5.463,-2.553,-0.618,-0.765,0.675,-1.033,0.840,-0.009,25594705.397,0.137
norefined,8,-1.236,-5.411,-2.567,-0.603,-0.782,0.604,-1.037,0.821,0.024,38569295.243,0.228
norefined,9,-0.752,-5.508,-2.579,-0.629,-0.808,0.614,-0.972,0.824,0.003,24900894.606,0.136
norefined,10,-1.243,-5.457,-2.588,-0.612,-0.820,0.554,-0.974,0.806,0.037,37597016.714,0.228
refined,11,-0.752,-5.508,-2.579,-0.629,-0.808,0.614,-0.972,0.824,0.003,24900894.606,0.136
refined,12,-0.864,-5.593,-1.937,-0.121,-0.121,-0.615,-0.043,0.414,0.752,15549864.880,0.154
refined,13,-1.384,-8.959,-2.841,-0.495,0.442,-0.876,-0.044,0.711,1.371,13022847.275,0.155
refined,14,-2.195,-13.969,-3.715,-1.095,1.814,-1.583,0.020,1.327,2.530,12348392.714,0.157
refined,15,-1.369,-8.157,-2.626,-0.698,0.561,-0.945,0.555,1.008,0.886,14516550.928,0.168
refined,16,-2.339,-14.549,-3.985,-1.400,2.101,-1.644,0.159,1.635,2.409,12436412.702,0.161
refined,17,-1.650,-9.993,-3.086,-0.815,1.013,-1.064,0.475,1.044,1.280,12713713.083,0.165
refined,18,-2.362,-14.748,-3.903,-1.309,2.239,-1.648,0.118,1.514,2.513,12367215.685,0.160
refined,19,-1.466,-8.677,-2.760,-0.806,0.655,-0.941,0.533,1.073,1.019,14118549.638,0.169
refined,20,-2.383,-14.803,-4.015,-1.462,2.218,-1.646,0.121,1.655,2.492,12501815.713,0.161
