stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,96.105,1.765,0.000,57,0,9,2675285028.093,140658152.241
refined,207.812,1.765,0.000,57,0,9,2675285028.093,66941107.443
