stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.730,"[-1.226, -0.234]",0.496,-2.456,0.017
norefined,c,-5.809,"[-9.665, -1.953]",3.856,-2.513,0.014
norefined,s,-2.893,"[-4.511, -1.276]",1.617,-2.984,0.004
norefined,k0,0.236,"[-0.684, 1.157]",0.920,0.428,0.670
norefined,k1,0.312,"[-0.827, 1.451]",1.139,0.457,0.649
norefined,k2,-1.266,"[-2.498, -0.035]",1.232,-1.715,0.091
norefined,k3,-0.218,"[-1.243, 0.806]",1.024,-0.355,0.724
norefined,k4,0.901,"[-0.538, 2.34]",1.439,1.044,0.300
norefined,k5,-0.029,"[-0.722, 0.664]",0.693,-0.070,0.944
refined,tt,-1.324,"[-2.345, -0.302]",1.021,-2.162,0.034
refined,c,-9.051,"[-15.993, -2.11]",6.941,-2.175,0.033
refined,s,-3.830,"[-6.522, -1.137]",2.692,-2.372,0.021
refined,k0,0.166,"[-0.927, 1.259]",1.093,0.253,0.801
refined,k1,0.663,"[-0.613, 1.938]",1.275,0.867,0.389
refined,k2,-0.608,"[-1.654, 0.437]",1.046,-0.970,0.335
refined,k3,0.410,"[-1.19, 2.009]",1.599,0.427,0.670
refined,k4,0.587,"[-1.166, 2.341]",1.753,0.559,0.578
refined,k5,-0.178,"[-0.883, 0.528]",0.706,-0.420,0.676
