stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.664,-5.675,-2.668,0.498,0.277,-1.348,-0.018,0.940,0.410,3828891854.261,1584,0,0,-0.117
norefined,2,0.183,-5.727,-2.682,0.464,0.219,-1.389,-0.091,0.912,0.357,2081663362.601,1584,0,0,-0.032
norefined,3,-0.308,-5.747,-2.663,0.446,0.176,-1.394,-0.154,0.917,0.311,944882357.521,1584,0,0,0.054
norefined,4,-0.805,-5.721,-2.658,0.460,0.175,-1.387,-0.192,0.940,0.292,610806562.188,1584,0,0,0.141
norefined,5,-0.869,-5.594,-3.059,0.312,0.142,-1.321,-0.045,0.804,0.335,554578534.956,1584,0,0,0.155
norefined,6,-1.349,-5.545,-3.041,0.234,0.160,-1.246,-0.046,0.827,0.268,852410401.286,1584,0,0,0.243
norefined,7,-0.885,-5.571,-3.193,0.206,0.153,-1.292,-0.021,0.762,0.321,551062789.566,1584,0,0,0.159
norefined,8,-1.362,-5.547,-3.104,0.162,0.175,-1.230,-0.054,0.810,0.256,836522056.397,1584,0,0,0.245
norefined,9,-0.896,-5.574,-3.252,0.135,0.168,-1.277,-0.029,0.746,0.309,549045062.621,1584,0,0,0.161
norefined,10,-1.370,-5.556,-3.148,0.099,0.191,-1.217,-0.070,0.799,0.246,826284577.210,1584,0,0,0.247
refined,11,-0.896,-5.574,-3.252,0.135,0.168,-1.277,-0.029,0.746,0.309,549045062.621,1584,0,0,0.161
refined,12,-1.061,-5.564,-3.291,-0.461,0.738,-0.576,0.175,0.625,0.300,518359243.891,1584,0,0,0.191
refined,13,-0.958,-5.341,-3.147,-0.643,0.306,-0.770,0.194,0.938,0.341,513161261.859,1584,0,0,0.179
refined,14,-1.019,-5.354,-3.296,-0.531,0.540,-0.729,0.178,0.896,0.341,511833614.041,1584,0,0,0.190
refined,15,-0.955,-5.166,-3.155,-0.574,0.404,-0.816,0.195,1.011,0.352,511248925.291,1584,0,0,0.185
refined,16,-0.983,-5.190,-3.227,-0.527,0.509,-0.796,0.210,1.014,0.359,510911853.170,1584,0,0,0.189
refined,17,-0.948,-5.066,-3.145,-0.534,0.449,-0.835,0.226,1.072,0.366,510723594.541,1584,0,0,0.187
refined,18,-0.960,-5.080,-3.178,-0.512,0.497,-0.828,0.244,1.087,0.371,510610692.720,1584,0,0,0.189
refined,19,-0.944,-5.016,-3.137,-0.510,0.471,-0.846,0.255,1.117,0.375,510550301.906,1584,0,0,0.188
refined,20,-0.949,-5.025,-3.153,-0.500,0.492,-0.844,0.267,1.128,0.378,510519100.894,1584,0,0,0.189
