stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,64.596,1.727,0.000,0,9,3230576185.197,333837296.450,76
refined,121.659,1.727,0.000,0,9,3230576185.197,186284195.376,76
