stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.051,1.727,0.000,76,0,9,2965628207.397,353267811.945
refined,118.044,1.727,0.000,76,0,9,2965628207.397,175932138.302
