stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.353,"[-2.437, -0.269]",1.084,-2.082,0.041
norefined,c,-8.057,"[-14.456, -1.659]",6.399,-2.100,0.039
norefined,s,-3.007,"[-5.204, -0.81]",2.197,-2.283,0.026
norefined,k0,0.266,"[-0.809, 1.341]",1.075,0.413,0.681
norefined,k1,-1.191,"[-2.245, -0.137]",1.054,-1.885,0.064
norefined,k2,0.417,"[-1.046, 1.879]",1.462,0.475,0.636
norefined,k3,-0.572,"[-1.5, 0.356]",0.928,-1.028,0.308
norefined,k4,0.894,"[-0.283, 2.072]",1.178,1.267,0.210
norefined,k5,0.490,"[-0.367, 1.347]",0.857,0.954,0.344
refined,tt,-1.523,"[-2.572, -0.474]",1.049,-2.421,0.018
refined,c,-10.860,"[-18.132, -3.587]",7.272,-2.491,0.015
refined,s,-3.913,"[-6.371, -1.455]",2.458,-2.655,0.010
refined,k0,0.180,"[-0.624, 0.985]",0.804,0.374,0.710
refined,k1,-0.131,"[-0.898, 0.637]",0.768,-0.284,0.777
refined,k2,-0.601,"[-1.739, 0.536]",1.138,-0.882,0.381
refined,k3,0.900,"[-0.192, 1.991]",1.091,1.375,0.174
refined,k4,-0.364,"[-1.315, 0.587]",0.951,-0.638,0.525
refined,k5,-0.188,"[-0.954, 0.577]",0.766,-0.411,0.683
