stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.455,-7.571,-1.347,1.590,-1.975,1.822,-1.167,1.782,1.327,1933796454.951,0.192
norefined,2,-1.173,-7.677,-1.594,1.389,-1.998,1.663,-1.249,1.673,1.212,1250440809.296,0.153
norefined,3,-0.917,-7.769,-1.871,1.176,-1.976,1.497,-1.293,1.561,1.103,948068137.560,0.118
norefined,4,-1.151,-7.800,-2.151,0.942,-1.840,1.328,-1.265,1.466,1.039,757617249.794,0.148
norefined,5,-0.913,-7.862,-2.431,0.732,-1.686,1.162,-1.215,1.395,0.949,597998862.940,0.116
norefined,6,-1.139,-7.858,-2.679,0.503,-1.451,1.004,-1.155,1.363,0.956,478858366.923,0.145
norefined,7,-0.865,-7.896,-2.928,0.308,-1.260,0.852,-1.069,1.311,0.895,429117521.403,0.109
norefined,8,-1.332,-7.868,-2.973,0.208,-1.173,0.783,-1.018,1.248,0.900,403435000.500,0.169
norefined,9,-0.934,-7.907,-3.160,0.075,-1.087,0.701,-0.929,1.162,0.810,358723017.037,0.118
norefined,10,-1.400,-7.877,-3.176,-0.013,-0.998,0.645,-0.841,1.094,0.836,353267811.945,0.178
refined,11,-1.400,-7.877,-3.176,-0.013,-0.998,0.645,-0.841,1.094,0.836,353267811.945,0.178
refined,12,-0.372,-2.954,-1.688,-0.659,0.332,-0.162,0.398,-0.593,0.267,422080029.902,0.126
refined,13,-0.692,-4.565,-1.965,-0.480,0.099,-0.013,0.173,0.088,0.262,183606104.964,0.152
refined,14,-0.809,-5.347,-2.301,-0.484,0.011,0.092,0.181,0.122,0.278,176209603.033,0.151
refined,15,-0.816,-5.417,-2.348,-0.493,-0.017,0.139,0.177,0.105,0.300,175940869.497,0.151
refined,16,-0.821,-5.457,-2.365,-0.495,-0.019,0.143,0.176,0.102,0.306,175932490.242,0.151
refined,17,-0.821,-5.456,-2.367,-0.496,-0.019,0.145,0.175,0.101,0.307,175932156.764,0.151
refined,18,-0.822,-5.459,-2.368,-0.496,-0.019,0.145,0.175,0.101,0.307,175932139.561,0.151
refined,19,-0.822,-5.458,-2.368,-0.496,-0.019,0.145,0.175,0.101,0.307,175932138.399,0.151
refined,20,-0.822,-5.459,-2.368,-0.496,-0.019,0.145,0.175,0.101,0.307,175932138.302,0.150
