stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,77.977,2.023,0.000,0,9,3585536653.486,312477465.110,76
refined,174.745,2.023,0.000,0,9,3585536653.486,146508905.467,76
