stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,10.822,2.023,0.000,76,0,9,2179280923.879,888158605.891
refined,21.974,2.023,0.000,76,0,9,2179280923.879,551474054.070
