attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.162,"[-1.568, -0.755]",0.406,-4.762,0.000,56.335,ngd,67,173265327.670,0.140,-1.000,-0.162,0,0,fn
c,-5.173,"[-6.907, -3.44]",1.734,-4.971,0.000,56.335,ngd,67,173265327.670,0.140,-6.000,0.827,0,0,fn
s,-2.946,"[-4.016, -1.876]",1.070,-4.587,0.000,56.335,ngd,67,173265327.670,0.140,-3.000,0.054,0,0,fn
vot,0.225,,,,,56.335,ngd,67,173265327.670,0.140,0.167,0.058,0,0,fn
tt,-1.528,"[-2.189, -0.867]",0.661,-3.852,0.000,58.136,lm,67,167340144.276,0.138,-1.000,-0.528,0,0,fn
c,-7.726,"[-10.969, -4.483]",3.243,-3.969,0.000,58.136,lm,67,167340144.276,0.138,-6.000,-1.726,0,0,fn
s,-3.809,"[-5.505, -2.112]",1.697,-3.739,0.000,58.136,lm,67,167340144.276,0.138,-3.000,-0.809,0,0,fn
vot,0.198,,,,,58.136,lm,67,167340144.276,0.138,0.167,0.031,0,0,fn
tt,-1.734,"[-2.523, -0.944]",0.789,-3.659,0.000,103.722,ngd+lm,67,169733070.517,0.139,-1.000,-0.734,0,0,fn
c,-7.807,"[-11.258, -4.356]",3.451,-3.769,0.000,103.722,ngd+lm,67,169733070.517,0.139,-6.000,-1.807,0,0,fn
s,-3.885,"[-5.666, -2.104]",1.781,-3.634,0.001,103.722,ngd+lm,67,169733070.517,0.139,-3.000,-0.885,0,0,fn
vot,0.222,,,,,103.722,ngd+lm,67,169733070.517,0.139,0.167,0.055,0,0,fn
