stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.410,-4.021,-4.574,1.911,-1.014,-1.545,0.557,0.194,-1.028,1263028887.475,0.599
norefined,2,-1.978,-4.183,-4.667,1.808,-1.076,-1.619,0.481,0.138,-1.038,846209281.442,0.473
norefined,3,-1.541,-4.354,-4.726,1.689,-1.077,-1.681,0.393,0.121,-1.026,607895941.021,0.354
norefined,4,-1.216,-4.627,-4.626,1.520,-0.972,-1.691,0.267,0.177,-1.009,559321004.306,0.263
norefined,5,-1.639,-4.720,-4.459,1.445,-0.838,-1.649,0.260,0.220,-0.924,521333224.771,0.347
norefined,6,-1.207,-4.900,-4.452,1.330,-0.779,-1.647,0.150,0.258,-0.918,466384233.065,0.246
norefined,7,-1.622,-4.984,-4.283,1.256,-0.634,-1.589,0.147,0.309,-0.822,448220643.888,0.326
norefined,8,-1.166,-5.126,-4.303,1.165,-0.592,-1.575,0.050,0.341,-0.809,397610942.926,0.227
norefined,9,-1.594,-5.184,-4.147,1.102,-0.455,-1.512,0.065,0.388,-0.710,392934279.434,0.307
norefined,10,-1.124,-5.301,-4.181,1.028,-0.426,-1.497,-0.020,0.411,-0.692,346407036.896,0.212
refined,11,-1.124,-5.301,-4.181,1.028,-0.426,-1.497,-0.020,0.411,-0.692,346407036.896,0.212
refined,12,-0.628,-3.423,-1.281,-0.555,0.441,0.770,-0.413,-0.148,0.422,215050358.979,0.183
refined,13,-0.829,-4.363,-2.259,-0.262,0.306,0.152,-0.357,-0.024,0.354,85829742.386,0.190
refined,14,-0.966,-5.241,-2.754,-0.195,0.337,0.155,-0.346,0.031,0.291,81974757.845,0.184
refined,15,-0.907,-4.922,-2.591,-0.203,0.283,0.151,-0.328,0.029,0.300,81839039.329,0.184
refined,16,-0.936,-5.093,-2.677,-0.196,0.306,0.162,-0.333,0.029,0.292,81810167.847,0.184
refined,17,-0.921,-5.007,-2.634,-0.199,0.296,0.157,-0.331,0.029,0.296,81803655.169,0.184
refined,18,-0.929,-5.052,-2.656,-0.197,0.301,0.160,-0.332,0.029,0.294,81801802.016,0.184
refined,19,-0.925,-5.029,-2.645,-0.198,0.299,0.158,-0.332,0.029,0.295,81801330.581,0.184
refined,20,-0.927,-5.041,-2.651,-0.198,0.300,0.159,-0.332,0.029,0.295,81801203.129,0.184
