attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.184,"[-1.63, -0.739]",0.445,-5.308,0.000,82,0.150,113640307.291,0.106,-1.000,-0.184,0,0,fn
c,-6.631,"[-9.396, -3.866]",2.765,-4.787,0.000,82,0.150,113640307.291,0.106,-6.000,-0.631,0,0,fn
s,-3.517,"[-4.926, -2.109]",1.408,-4.986,0.000,82,0.150,113640307.291,0.106,-3.000,-0.517,0,0,fn
k0,0.052,"[-0.614, 0.718]",0.666,0.155,0.877,82,0.150,113640307.291,0.106,0.000,0.052,0,0,fp
k1,0.287,"[-0.244, 0.819]",0.532,1.079,0.285,82,0.150,113640307.291,0.106,0.000,0.287,0,0,fp
k2,-0.018,"[-0.609, 0.573]",0.591,-0.062,0.951,82,0.150,113640307.291,0.106,0.000,-0.018,0,0,fp
k3,-0.313,"[-0.692, 0.066]",0.379,-1.651,0.104,82,0.150,113640307.291,0.106,0.000,-0.313,0,0,fp
k4,0.459,"[-0.041, 0.959]",0.500,1.834,0.071,82,0.150,113640307.291,0.106,0.000,0.459,0,1,fp
k5,-0.021,"[-0.414, 0.373]",0.394,-0.105,0.917,82,0.150,113640307.291,0.106,0.000,-0.021,0,0,fp
vot,0.179,,,,,82,0.150,113640307.291,0.106,0.167,0.012,0,0,fn
tt,-0.927,"[-1.219, -0.635]",0.292,-6.344,0.000,82,0.200,81801203.129,0.093,-1.000,0.073,0,0,fn
c,-5.041,"[-6.813, -3.269]",1.772,-5.678,0.000,82,0.200,81801203.129,0.093,-6.000,0.959,0,0,fn
s,-2.651,"[-3.525, -1.777]",0.874,-6.053,0.000,82,0.200,81801203.129,0.093,-3.000,0.349,0,0,fn
k0,-0.198,"[-0.701, 0.305]",0.503,-0.784,0.436,82,0.200,81801203.129,0.093,0.000,-0.198,0,0,fp
k1,0.300,"[-0.089, 0.689]",0.389,1.540,0.128,82,0.200,81801203.129,0.093,0.000,0.300,0,0,fp
k2,0.159,"[-0.285, 0.602]",0.443,0.715,0.477,82,0.200,81801203.129,0.093,0.000,0.159,0,0,fp
k3,-0.332,"[-0.605, -0.058]",0.273,-2.423,0.018,82,0.200,81801203.129,0.093,0.000,-0.332,0,1,fp
k4,0.029,"[-0.335, 0.392]",0.363,0.157,0.876,82,0.200,81801203.129,0.093,0.000,0.029,0,0,fp
k5,0.295,"[0.004, 0.586]",0.291,2.023,0.047,82,0.200,81801203.129,0.093,0.000,0.295,0,1,fp
vot,0.184,,,,,82,0.200,81801203.129,0.093,0.167,0.017,0,0,fn
tt,-0.939,"[-1.329, -0.549]",0.390,-4.809,0.000,82,0.250,123214038.896,0.112,-1.000,0.061,0,0,fn
c,-5.239,"[-7.674, -2.804]",2.435,-4.295,0.000,82,0.250,123214038.896,0.112,-6.000,0.761,0,0,fn
s,-2.824,"[-4.019, -1.628]",1.196,-4.714,0.000,82,0.250,123214038.896,0.112,-3.000,0.176,0,0,fn
k0,-0.602,"[-1.257, 0.054]",0.655,-1.833,0.071,82,0.250,123214038.896,0.112,0.000,-0.602,0,1,fp
k1,0.239,"[-0.279, 0.757]",0.518,0.921,0.360,82,0.250,123214038.896,0.112,0.000,0.239,0,0,fp
k2,0.317,"[-0.29, 0.924]",0.607,1.043,0.301,82,0.250,123214038.896,0.112,0.000,0.317,0,0,fp
k3,-0.419,"[-0.798, -0.04]",0.379,-2.206,0.031,82,0.250,123214038.896,0.112,0.000,-0.419,0,1,fp
k4,-0.347,"[-0.837, 0.143]",0.490,-1.414,0.162,82,0.250,123214038.896,0.112,0.000,-0.347,0,0,fp
k5,0.375,"[0.004, 0.746]",0.371,2.016,0.048,82,0.250,123214038.896,0.112,0.000,0.375,0,1,fp
vot,0.179,,,,,82,0.250,123214038.896,0.112,0.167,0.013,0,0,fn
