stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.028,"[-1.641, -0.416]",0.613,-3.350,0.001
norefined,c,-5.309,"[-9.12, -1.498]",3.811,-2.780,0.007
norefined,s,-4.118,"[-6.487, -1.75]",2.368,-3.471,0.001
norefined,k0,1.178,"[-0.309, 2.666]",1.488,1.581,0.119
norefined,k1,-0.470,"[-1.475, 0.536]",1.005,-0.932,0.354
norefined,k2,-1.480,"[-2.836, -0.124]",1.356,-2.179,0.033
norefined,k3,-0.025,"[-1.113, 1.063]",1.088,-0.046,0.964
norefined,k4,0.516,"[-0.733, 1.764]",1.248,0.824,0.413
norefined,k5,-0.712,"[-1.67, 0.247]",0.958,-1.482,0.143
refined,tt,-1.184,"[-1.63, -0.739]",0.445,-5.308,0.000
refined,c,-6.631,"[-9.396, -3.866]",2.765,-4.787,0.000
refined,s,-3.517,"[-4.926, -2.109]",1.408,-4.986,0.000
refined,k0,0.052,"[-0.614, 0.718]",0.666,0.155,0.877
refined,k1,0.287,"[-0.244, 0.819]",0.532,1.079,0.285
refined,k2,-0.018,"[-0.609, 0.573]",0.591,-0.062,0.951
refined,k3,-0.313,"[-0.692, 0.066]",0.379,-1.651,0.104
refined,k4,0.459,"[-0.041, 0.959]",0.500,1.834,0.071
refined,k5,-0.021,"[-0.414, 0.373]",0.394,-0.105,0.917
