stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.410,-4.021,-4.574,1.911,-1.014,-1.545,0.557,0.194,-1.028,1396731679.188,0.599
norefined,2,-1.990,-4.190,-4.662,1.800,-1.095,-1.622,0.477,0.118,-1.054,985580577.351,0.475
norefined,3,-1.537,-4.327,-4.743,1.709,-1.112,-1.686,0.399,0.091,-1.033,725890792.282,0.355
norefined,4,-1.139,-4.546,-4.699,1.562,-1.039,-1.715,0.288,0.101,-1.004,664724624.742,0.251
norefined,5,-1.537,-4.675,-4.512,1.454,-0.908,-1.680,0.277,0.128,-0.910,625592282.142,0.329
norefined,6,-1.108,-4.857,-4.487,1.323,-0.848,-1.682,0.175,0.138,-0.890,564007743.170,0.228
norefined,7,-1.517,-4.954,-4.313,1.231,-0.707,-1.630,0.172,0.170,-0.786,542878335.494,0.306
norefined,8,-1.066,-5.104,-4.307,1.120,-0.659,-1.617,0.080,0.183,-0.760,482739171.112,0.209
norefined,9,-1.486,-5.174,-4.150,1.040,-0.517,-1.554,0.093,0.211,-0.650,474844755.249,0.287
norefined,10,-1.020,-5.298,-4.157,0.947,-0.481,-1.536,0.010,0.221,-0.621,418727530.920,0.193
refined,11,-1.020,-5.298,-4.157,0.947,-0.481,-1.536,0.010,0.221,-0.621,418727530.920,0.193
refined,12,-0.670,-4.048,-1.582,-0.814,0.181,0.776,-0.360,-0.334,0.596,204126327.650,0.166
refined,13,-0.861,-4.756,-2.521,-0.595,0.175,0.308,-0.353,-0.268,0.383,125335305.588,0.181
refined,14,-0.971,-5.422,-2.916,-0.611,0.265,0.339,-0.418,-0.343,0.359,123350833.676,0.179
refined,15,-0.911,-5.071,-2.740,-0.601,0.221,0.296,-0.414,-0.342,0.386,123272482.687,0.180
refined,16,-0.952,-5.316,-2.862,-0.603,0.248,0.326,-0.421,-0.349,0.370,123236493.098,0.179
refined,17,-0.925,-5.156,-2.782,-0.601,0.230,0.307,-0.417,-0.345,0.381,123224082.536,0.179
refined,18,-0.943,-5.263,-2.835,-0.602,0.242,0.320,-0.420,-0.348,0.373,123217737.487,0.179
refined,19,-0.931,-5.192,-2.800,-0.602,0.234,0.312,-0.418,-0.346,0.378,123215222.849,0.179
refined,20,-0.939,-5.239,-2.824,-0.602,0.239,0.317,-0.419,-0.347,0.375,123214038.896,0.179
