stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.756,-7.297,-2.210,-0.350,-0.961,-0.615,-0.048,1.007,-1.014,1409678110.764,0.378
norefined,2,-2.325,-7.398,-2.352,-0.391,-1.043,-0.713,-0.045,1.062,-0.902,1149014313.323,0.314
norefined,3,-1.868,-7.468,-2.505,-0.392,-1.093,-0.731,0.008,1.117,-0.842,810855571.394,0.250
norefined,4,-1.398,-7.531,-2.635,-0.355,-1.122,-0.709,0.029,1.150,-0.776,471655768.861,0.186
norefined,5,-0.928,-7.574,-2.749,-0.302,-1.146,-0.692,-0.011,1.189,-0.691,404921686.986,0.122
norefined,6,-1.415,-7.527,-2.711,-0.258,-1.130,-0.708,0.024,1.131,-0.652,454875681.966,0.188
norefined,7,-0.943,-7.570,-2.818,-0.210,-1.153,-0.688,-0.014,1.169,-0.568,393216266.706,0.125
norefined,8,-1.430,-7.523,-2.771,-0.166,-1.133,-0.697,0.026,1.112,-0.533,440169184.700,0.190
norefined,9,-0.956,-7.566,-2.873,-0.121,-1.156,-0.674,-0.012,1.150,-0.449,382462142.376,0.126
norefined,10,-1.441,-7.520,-2.820,-0.076,-1.133,-0.678,0.032,1.093,-0.415,426320919.779,0.192
refined,11,-0.956,-7.566,-2.873,-0.121,-1.156,-0.674,-0.012,1.150,-0.449,382462142.376,0.126
refined,12,-0.571,-3.010,-1.762,0.932,0.804,0.614,0.180,-0.827,1.663,1273854245.668,0.190
refined,13,-0.049,-0.680,-0.122,-0.621,-0.538,-0.596,0.034,0.986,-0.130,1280811547.059,0.072
refined,14,-0.223,-1.506,-0.688,0.175,-0.071,-0.142,0.143,0.269,0.363,267038585.934,0.148
refined,15,-0.275,-1.918,-0.849,0.064,-0.098,-0.251,0.192,0.325,0.485,225241151.429,0.144
refined,16,-0.337,-2.319,-1.017,0.067,-0.122,-0.267,0.199,0.351,0.553,212847837.454,0.145
refined,17,-0.404,-2.735,-1.194,0.094,-0.142,-0.250,0.190,0.366,0.610,205611381.277,0.148
refined,18,-0.479,-3.183,-1.393,0.129,-0.158,-0.205,0.172,0.368,0.666,200641885.626,0.150
refined,19,-0.556,-3.638,-1.603,0.166,-0.170,-0.139,0.149,0.359,0.720,197427496.905,0.153
refined,20,-0.623,-4.030,-1.790,0.200,-0.175,-0.072,0.126,0.346,0.764,195787114.378,0.155
