stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.962,-4.429,-3.958,0.913,0.813,-1.247,-1.007,1.282,-0.750,45144864.804,0.217
norefined,2,-0.482,-4.510,-3.996,0.818,0.770,-1.273,-1.017,1.267,-0.749,61693386.455,0.107
norefined,3,-0.966,-4.516,-3.953,0.767,0.698,-1.239,-1.069,1.261,-0.799,40084489.936,0.214
norefined,4,-0.485,-4.581,-4.015,0.685,0.670,-1.255,-1.039,1.237,-0.777,57032955.158,0.106
norefined,5,-0.976,-4.572,-3.989,0.655,0.620,-1.210,-1.066,1.233,-0.814,37495546.941,0.214
norefined,6,-0.495,-4.635,-4.054,0.577,0.600,-1.225,-1.021,1.207,-0.785,54255250.986,0.107
norefined,7,-0.990,-4.615,-4.041,0.563,0.567,-1.172,-1.031,1.204,-0.811,35603500.347,0.214
norefined,8,-0.508,-4.681,-4.098,0.485,0.552,-1.190,-0.988,1.178,-0.782,52249840.887,0.108
norefined,9,-1.003,-4.654,-4.090,0.482,0.530,-1.133,-0.986,1.177,-0.802,34076669.114,0.215
norefined,10,-0.520,-4.725,-4.138,0.405,0.519,-1.157,-0.948,1.153,-0.775,50708940.828,0.110
refined,11,-1.003,-4.654,-4.090,0.482,0.530,-1.133,-0.986,1.177,-0.802,34076669.114,0.215
refined,12,-0.678,-3.670,-2.825,-1.912,0.954,0.083,0.993,1.431,-1.453,35343143.480,0.185
refined,13,-0.577,-2.325,-3.001,-0.860,0.970,-1.314,-0.100,0.817,-1.533,21941628.424,0.248
refined,14,-0.571,-4.412,-2.235,-0.294,0.350,0.964,0.503,1.263,-0.295,31566316.013,0.129
refined,15,-0.712,-4.194,-3.095,-0.758,0.694,-0.083,0.297,1.453,-1.069,13648976.514,0.170
refined,16,-0.929,-5.233,-3.884,-1.228,0.852,0.055,0.357,1.593,-1.017,12074683.000,0.178
refined,17,-0.828,-4.318,-3.628,-1.121,0.827,-0.341,0.191,1.161,-1.085,12237476.313,0.192
refined,18,-0.947,-5.725,-3.848,-1.134,0.768,0.452,0.420,1.701,-0.715,12415770.172,0.165
refined,19,-0.476,-1.694,-2.549,-0.636,0.799,-1.334,-0.062,0.360,-1.642,32040658.633,0.281
refined,20,-0.478,-3.911,-1.879,-0.118,0.295,0.879,0.525,1.080,-0.389,35301531.931,0.122
