stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.447,2.347,0.000,19,0,9,753183561.565,34076669.115
refined,68.197,2.347,0.000,19,0,9,753183561.565,12074683.000
