stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.003,"[-2.016, 0.011]",1.014,-1.793,0.103
norefined,c,-4.654,"[-9.836, 0.527]",5.182,-1.628,0.135
norefined,s,-4.090,"[-8.604, 0.424]",4.514,-1.642,0.132
norefined,k0,0.482,"[-3.251, 4.215]",3.733,0.234,0.820
norefined,k1,0.530,"[-1.425, 2.486]",1.956,0.491,0.634
norefined,k2,-1.133,"[-4.669, 2.403]",3.536,-0.581,0.574
norefined,k3,-0.986,"[-3.819, 1.847]",2.833,-0.631,0.542
norefined,k4,1.177,"[-1.305, 3.658]",2.482,0.859,0.410
norefined,k5,-0.802,"[-3.729, 2.124]",2.927,-0.497,0.630
refined,tt,-0.929,"[-1.711, -0.148]",0.782,-2.155,0.057
refined,c,-5.233,"[-11.163, 0.697]",5.930,-1.599,0.141
refined,s,-3.884,"[-6.643, -1.125]",2.759,-2.552,0.029
refined,k0,-1.228,"[-2.74, 0.284]",1.512,-1.472,0.172
refined,k1,0.852,"[-0.203, 1.907]",1.055,1.463,0.174
refined,k2,0.055,"[-2.904, 3.014]",2.959,0.033,0.974
refined,k3,0.357,"[-1.092, 1.806]",1.449,0.446,0.665
refined,k4,1.593,"[-0.835, 4.022]",2.429,1.189,0.262
refined,k5,-1.017,"[-2.931, 0.897]",1.914,-0.963,0.358
