stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,33.403,1.727,0.000,0,9,2976987670.823,542552185.275,76
refined,47.497,1.727,0.000,0,9,2976987670.823,403374011.988,76
