stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.023,"[-1.934, -0.113]",0.911,-1.874,0.065
norefined,c,-5.563,"[-11.419, 0.293]",5.856,-1.585,0.118
norefined,s,-2.705,"[-5.252, -0.159]",2.546,-1.772,0.081
norefined,k0,-0.801,"[-2.022, 0.42]",1.221,-1.094,0.278
norefined,k1,0.760,"[-0.505, 2.024]",1.265,1.002,0.320
norefined,k2,-1.000,"[-2.115, 0.116]",1.115,-1.495,0.140
norefined,k3,-0.441,"[-1.503, 0.62]",1.062,-0.693,0.490
norefined,k4,0.244,"[-1.049, 1.537]",1.293,0.314,0.754
norefined,k5,0.767,"[-0.634, 2.169]",1.401,0.913,0.364
refined,tt,-0.633,"[-0.954, -0.312]",0.321,-3.292,0.002
refined,c,-3.772,"[-5.786, -1.758]",2.014,-3.124,0.003
refined,s,-1.981,"[-3.003, -0.959]",1.022,-3.234,0.002
refined,k0,0.358,"[-0.082, 0.799]",0.440,1.356,0.180
refined,k1,-0.444,"[-1.09, 0.202]",0.646,-1.147,0.256
refined,k2,0.372,"[-0.112, 0.856]",0.484,1.283,0.204
refined,k3,-0.316,"[-0.823, 0.191]",0.507,-1.040,0.302
refined,k4,0.557,"[-0.219, 1.333]",0.776,1.197,0.235
refined,k5,-0.008,"[-0.659, 0.644]",0.651,-0.020,0.984
