stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.683,"[-2.495, -0.871]",0.812,-3.476,0.001
norefined,c,-7.929,"[-11.843, -4.014]",3.914,-3.397,0.001
norefined,s,-3.423,"[-5.1, -1.745]",1.677,-3.423,0.001
norefined,k0,0.459,"[-0.432, 1.35]",0.891,0.863,0.392
norefined,k1,0.547,"[-0.052, 1.145]",0.599,1.532,0.132
norefined,k2,-0.253,"[-0.978, 0.473]",0.726,-0.584,0.562
norefined,k3,1.071,"[0.022, 2.119]",1.049,1.712,0.093
norefined,k4,-0.127,"[-0.932, 0.679]",0.806,-0.264,0.793
norefined,k5,-0.806,"[-1.643, 0.031]",0.837,-1.615,0.113
refined,tt,-0.780,"[-0.984, -0.576]",0.204,-6.410,0.000
refined,c,-4.317,"[-5.327, -3.308]",1.010,-7.171,0.000
refined,s,-2.586,"[-3.26, -1.911]",0.674,-6.431,0.000
refined,k0,0.130,"[-0.205, 0.465]",0.335,0.653,0.517
refined,k1,0.079,"[-0.2, 0.357]",0.278,0.474,0.637
refined,k2,-0.076,"[-0.437, 0.285]",0.361,-0.352,0.727
refined,k3,-0.205,"[-0.701, 0.292]",0.497,-0.691,0.493
refined,k4,0.042,"[-0.356, 0.441]",0.398,0.179,0.859
refined,k5,0.280,"[-0.075, 0.634]",0.354,1.323,0.192
